coid,year_q,RET
3060,2024Q3,-4.5705
3062,2024Q3,-6.0518
3064,2024Q3,-6.2345
3066,2024Q3,-5.9903
3067,2024Q3,-0.8954
3071,2024Q3,-5.1806
3073,2024Q3,-5.1688
3078,2024Q3,-2.209
3081,2024Q3,68.8571
3083,2024Q3,0.7635
3085,2024Q3,52.9195
3086,2024Q3,45.224
3088,2024Q3,-1.8847
3090,2024Q3,-0.9585
3092,2024Q3,7.6415
3093,2024Q3,-4.2479
3094,2024Q3,2.611
3095,2024Q3,-11.4237
3105,2024Q3,-0.3652
3114,2024Q3,-4.6124
3115,2024Q3,2.1349
3118,2024Q3,-0.7576
3122,2024Q3,1.1435
3128,2024Q3,1.5541
3130,2024Q3,-1.9438
3131,2024Q3,-11.6752
3135,2024Q3,6.442
3138,2024Q3,-1.2195
3141,2024Q3,17.7279
3147,2024Q3,-8.0596
3149,2024Q3,5.9001
3152,2024Q3,-0.5604
3158,2024Q3,10.2565
3162,2024Q3,4.8411
3163,2024Q3,-8.9596
3164,2024Q3,-2.5318
3167,2024Q3,63.4503
3168,2024Q3,-5.812
3169,2024Q3,-0.8697
3171,2024Q3,-0.1884
3176,2024Q3,-0.2593
3178,2024Q3,-4.048
3188,2024Q3,-21.1779
3189,2024Q3,-7.1731
3191,2024Q3,5.4755
3205,2024Q3,-5.4293
3206,2024Q3,-2.2401
3207,2024Q3,3.3581
3209,2024Q3,2.6428
3211,2024Q3,0.4832
3213,2024Q3,10.9423
3217,2024Q3,0.3323
3218,2024Q3,11.6882
3219,2024Q3,-12.5431
3221,2024Q3,-0.738
3224,2024Q3,1.2603
3226,2024Q3,0.7562
3227,2024Q3,29.6385
3228,2024Q3,-15.498
3229,2024Q3,-9.4302
3230,2024Q3,17.5258
3231,2024Q3,-0.4925
3232,2024Q3,-6.1728
3234,2024Q3,0.9924
3236,2024Q3,2.716
3252,2024Q3,-1.6705
3257,2024Q3,7.1161
3259,2024Q3,-4.5773
3260,2024Q3,-6.2367
3264,2024Q3,-13.1314
3265,2024Q3,0.0002
3266,2024Q3,-15.5136
3268,2024Q3,-2.1155
3272,2024Q3,-2.796
3276,2024Q3,2.3879
3284,2024Q3,-40.3021
3285,2024Q3,-1.081
3287,2024Q3,-11.7291
3288,2024Q3,-4.5283
3289,2024Q3,2.4922
3290,2024Q3,5.4433
3293,2024Q3,26.5725
3294,2024Q3,-5.9613
3296,2024Q3,6.6667
3297,2024Q3,-2.9878
3303,2024Q3,0.8404
3305,2024Q3,6.4179
3306,2024Q3,6.4221
3308,2024Q3,-3.9525
3310,2024Q3,1.1695
3311,2024Q3,-1.9304
3312,2024Q3,-15.7745
3313,2024Q3,-15.5556
3317,2024Q3,-0.5989
3321,2024Q3,-7.5759
3322,2024Q3,-12.5309
3323,2024Q3,-4.5099
3324,2024Q3,9.2681
3325,2024Q3,-8.2162
3332,2024Q3,-1.9138
3338,2024Q3,-6.4776
3339,2024Q3,-14.7093
3346,2024Q3,-1.1492
3349,2024Q3,-9.3524
3354,2024Q3,42.18
3356,2024Q3,-14.4474
3357,2024Q3,-7.5
3360,2024Q3,24.1155
3362,2024Q3,-20.6187
3363,2024Q3,-5.8201
3372,2024Q3,-4.948
3373,2024Q3,-3.3058
3374,2024Q3,-22.7441
3376,2024Q3,-12.3894
3379,2024Q3,-15.6021
3380,2024Q3,-2.5604
3388,2024Q3,1.3755
3390,2024Q3,-16.6668
3402,2024Q3,-8.1447
3406,2024Q3,-13.9824
3413,2024Q3,1.5669
3416,2024Q3,4.7101
3419,2024Q3,-3.4681
3426,2024Q3,-7.7064
3430,2024Q3,43.7404
3432,2024Q3,-7.7999
3434,2024Q3,-3.6146
3437,2024Q3,-7.1174
3438,2024Q3,-0.5056
3441,2024Q3,-4.2394
3443,2024Q3,-1.3451
3444,2024Q3,-2.3656
3447,2024Q3,-0.4931
3450,2024Q3,6.9163
3455,2024Q3,-2.2728
3465,2024Q3,-3.8284
3466,2024Q3,-10.8398
3467,2024Q3,-0.7649
3479,2024Q3,2.3586
3481,2024Q3,2.2151
3483,2024Q3,-1.7393
3484,2024Q3,-4.2531
3485,2024Q3,-1.3773
3489,2024Q3,-23.5759
3490,2024Q3,-9.8899
3491,2024Q3,-7.0201
3492,2024Q3,10.2113
3494,2024Q3,12.1603
3498,2024Q3,-0.1837
3499,2024Q3,12.7451
3501,2024Q3,-2.8167
3504,2024Q3,-6.826
3508,2024Q3,-4.7711
3511,2024Q3,27.0834
3512,2024Q3,-4.5143
3515,2024Q3,-0.4818
3516,2024Q3,10.5371
3518,2024Q3,-21.8751
3520,2024Q3,-10.2221
3521,2024Q3,6.9363
3522,2024Q3,-12.4529
3523,2024Q3,24.2574
3526,2024Q3,7.8726
3527,2024Q3,-2.1352
3528,2024Q3,-3.1365
3529,2024Q3,-0.1899
3530,2024Q3,7.9035
3531,2024Q3,-2.2952
3532,2024Q3,-7.4072
3533,2024Q3,-9.4771
3535,2024Q3,-15.4695
3537,2024Q3,16.9342
3540,2024Q3,-7.2153
3541,2024Q3,0.3344
3543,2024Q3,3.2469
3545,2024Q3,4.926
3546,2024Q3,-2.1119
3548,2024Q3,-1.4085
3550,2024Q3,5.8823
3551,2024Q3,-7.535
3552,2024Q3,0.0001
3555,2024Q3,-5.718
3556,2024Q3,0.6074
3557,2024Q3,0.6841
3558,2024Q3,8.0669
3563,2024Q3,-3.0642
3564,2024Q3,3.5438
3567,2024Q3,-6.8683
3570,2024Q3,-9.6156
3576,2024Q3,5.0
3577,2024Q3,34.2247
3580,2024Q3,-10.3448
3581,2024Q3,20.603
3583,2024Q3,-1.6223
3587,2024Q3,-5.7693
3588,2024Q3,24.2756
3591,2024Q3,-6.4886
3592,2024Q3,-4.7818
3593,2024Q3,-1.923
3594,2024Q3,1.8967
3596,2024Q3,-3.0718
3597,2024Q3,15.7599
3605,2024Q3,1.7017
3607,2024Q3,1.7073
3609,2024Q3,5.0685
3611,2024Q3,1.3668
3615,2024Q3,-2.9968
3617,2024Q3,12.3236
3622,2024Q3,19.3549
3623,2024Q3,-3.3502
3624,2024Q3,0.0001
3625,2024Q3,2.3901
3628,2024Q3,-2.4973
3629,2024Q3,-5.9829
3630,2024Q3,-2.482
3631,2024Q3,-2.9316
3632,2024Q3,-2.0832
3645,2024Q3,-20.1187
3646,2024Q3,1.6807
3652,2024Q3,-16.4397
3653,2024Q3,-4.428
3661,2024Q3,-24.7858
3663,2024Q3,-5.9536
3664,2024Q3,9.6197
3665,2024Q3,1.2074
3666,2024Q3,-9.3124
3669,2024Q3,1.2343
3672,2024Q3,-0.7501
3673,2024Q3,-2.4335
3675,2024Q3,-12.5403
3679,2024Q3,-1.1279
3680,2024Q3,3.2907
3684,2024Q3,2.0044
3685,2024Q3,3.8675
3686,2024Q3,-13.5136
3687,2024Q3,0.7423
3689,2024Q3,-0.7652
3691,2024Q3,-3.1392
3693,2024Q3,-9.5926
3694,2024Q3,-0.569
3701,2024Q3,-2.1979
3702,2024Q3,-7.6354
3703,2024Q3,-11.2392
3704,2024Q3,-1.7151
3705,2024Q3,6.5972
3706,2024Q3,0.2226
3707,2024Q3,-9.8069
3708,2024Q3,2.2223
3709,2024Q3,-0.0002
3710,2024Q3,7.2647
3711,2024Q3,-1.6285
3712,2024Q3,-2.3508
3713,2024Q3,-6.5217
3714,2024Q3,7.8386
3715,2024Q3,17.5841
3716,2024Q3,-6.6195
4102,2024Q3,-4.5454
4104,2024Q3,-0.9029
4105,2024Q3,-2.2605
4106,2024Q3,0.1922
4107,2024Q3,-5.797
4108,2024Q3,-1.0872
4109,2024Q3,-8.1833
4111,2024Q3,0.7618
4113,2024Q3,-21.824
4114,2024Q3,-1.9609
4116,2024Q3,2.5439
4119,2024Q3,1.5838
4120,2024Q3,0.9979
4121,2024Q3,-3.3942
4123,2024Q3,2.5614
4126,2024Q3,1.8328
4127,2024Q3,-11.4503
4128,2024Q3,-5.6322
4129,2024Q3,-5.0199
4130,2024Q3,2.6489
4131,2024Q3,-2.8664
4133,2024Q3,-2.2363
4137,2024Q3,10.4694
4138,2024Q3,-3.7114
4139,2024Q3,6.2091
4142,2024Q3,-6.3684
4147,2024Q3,-7.7547
4148,2024Q3,2.5389
4153,2024Q3,8.0308
4154,2024Q3,-5.0086
4155,2024Q3,-2.3471
4157,2024Q3,3.1034
4160,2024Q3,-11.7648
4161,2024Q3,10.9941
4162,2024Q3,2.1688
4163,2024Q3,-6.276
4164,2024Q3,-3.9603
4166,2024Q3,-3.0304
4167,2024Q3,-7.5594
4168,2024Q3,-5.9042
4169,2024Q3,0.6516
4171,2024Q3,-7.1006
4173,2024Q3,-0.4684
4174,2024Q3,-13.6364
4175,2024Q3,-1.3926
4183,2024Q3,-2.0835
4188,2024Q3,1.5661
4190,2024Q3,1.8291
4192,2024Q3,-2.2728
4198,2024Q3,6.5342
4205,2024Q3,-2.1716
4207,2024Q3,0.5831
4303,2024Q3,-15.6015
4304,2024Q3,-8.5603
4305,2024Q3,5.7174
4306,2024Q3,-8.1145
4401,2024Q3,11.3043
4402,2024Q3,-39.4175
4406,2024Q3,4.3267
4413,2024Q3,6.2499
4414,2024Q3,-7.9648
4416,2024Q3,7.0287
4417,2024Q3,2.8025
4419,2024Q3,20.4083
4420,2024Q3,2.0818
4426,2024Q3,1.083
4430,2024Q3,-0.6928
4432,2024Q3,-3.4484
4433,2024Q3,0.8696
4438,2024Q3,-0.0001
4439,2024Q3,-1.4508
4440,2024Q3,0.0
4441,2024Q3,19.4031
4442,2024Q3,22.6054
4502,2024Q3,-7.7464
4503,2024Q3,5.6525
4506,2024Q3,-1.4706
4510,2024Q3,-6.1223
4513,2024Q3,-32.302
4523,2024Q3,-10.5656
4526,2024Q3,-11.6899
4527,2024Q3,34.5172
4528,2024Q3,0.5067
4529,2024Q3,-1.443
4530,2024Q3,42.6885
4532,2024Q3,2.1781
4533,2024Q3,-5.8754
4534,2024Q3,-9.515
4535,2024Q3,0.9874
4536,2024Q3,-3.7613
4538,2024Q3,-3.6446
4540,2024Q3,-2.7838
4541,2024Q3,0.3569
4542,2024Q3,2.4054
4543,2024Q3,4.4445
4545,2024Q3,-1.8018
4549,2024Q3,1.1594
4550,2024Q3,-3.6145
4551,2024Q3,4.8001
4552,2024Q3,6.4514
4554,2024Q3,-5.0243
4555,2024Q3,-11.8626
4556,2024Q3,1.5964
4557,2024Q3,13.2743
4558,2024Q3,-0.8666
4560,2024Q3,-5.2941
4561,2024Q3,-7.8481
4562,2024Q3,-7.3817
4563,2024Q3,44.3039
4564,2024Q3,-7.3862
4566,2024Q3,-5.6425
4568,2024Q3,-0.7341
4569,2024Q3,110.6196
4571,2024Q3,23.2395
4572,2024Q3,-1.5528
4576,2024Q3,3.5452
4577,2024Q3,2.9924
4580,2024Q3,-2.3046
4581,2024Q3,1.2434
4583,2024Q3,29.3798
4584,2024Q3,1.045
4585,2024Q3,258.3332
4588,2024Q3,-2.9126
4609,2024Q3,-2.9442
4702,2024Q3,0.3892
4706,2024Q3,-3.47
4707,2024Q3,0.6451
4711,2024Q3,-9.5122
4714,2024Q3,-10.6234
4716,2024Q3,15.7477
4720,2024Q3,-5.1801
4721,2024Q3,-6.7861
4722,2024Q3,5.8625
4726,2024Q3,-0.6012
4728,2024Q3,-9.7603
4729,2024Q3,5.8288
4735,2024Q3,0.1177
4736,2024Q3,-0.8813
4737,2024Q3,5.4963
4739,2024Q3,-4.1272
4741,2024Q3,-14.5906
4743,2024Q3,-11.7284
4744,2024Q3,-1.0659
4745,2024Q3,8.5847
4746,2024Q3,2.2727
4747,2024Q3,-3.2857
4749,2024Q3,8.5428
4754,2024Q3,-1.4423
4755,2024Q3,4.1826
4760,2024Q3,16.0642
4763,2024Q3,11.4564
4764,2024Q3,1.3563
4766,2024Q3,2.5338
4767,2024Q3,-2.584
4768,2024Q3,4.3379
4770,2024Q3,-12.8442
4771,2024Q3,-0.4255
4772,2024Q3,71.3635
4806,2024Q3,-1.3792
4807,2024Q3,11.247
4903,2024Q3,39.2592
4904,2024Q3,0.221
4905,2024Q3,-2.1298
4906,2024Q3,-9.3384
4907,2024Q3,-25.1441
4908,2024Q3,-9.9048
4909,2024Q3,51.9382
4911,2024Q3,-2.6978
4912,2024Q3,-5.3972
4915,2024Q3,1.0033
4916,2024Q3,3.8043
4919,2024Q3,-3.8158
4923,2024Q3,-0.2528
4924,2024Q3,-0.2491
4927,2024Q3,-4.0201
4930,2024Q3,4.3345
4931,2024Q3,-1.1253
4933,2024Q3,0.4286
4934,2024Q3,-5.985
4935,2024Q3,18.4998
4938,2024Q3,0.4877
4939,2024Q3,3.2257
4942,2024Q3,1.945
4943,2024Q3,-11.3923
4946,2024Q3,-14.925
4949,2024Q3,-5.2208
4950,2024Q3,99.6996
4951,2024Q3,-3.2937
4952,2024Q3,3.4052
4953,2024Q3,-1.7242
4956,2024Q3,-5.5947
4958,2024Q3,-16.2361
4960,2024Q3,-3.5842
4961,2024Q3,-0.3737
4966,2024Q3,-5.2303
4967,2024Q3,-13.3603
4968,2024Q3,5.1631
4971,2024Q3,39.3829
4972,2024Q3,-0.0002
4973,2024Q3,-4.0463
4974,2024Q3,27.4154
4976,2024Q3,-10.4169
4977,2024Q3,41.0426
4979,2024Q3,25.7482
4987,2024Q3,-4.1332
4989,2024Q3,14.699
4991,2024Q3,8.3764
4994,2024Q3,4.0358
4995,2024Q3,6.6127
4999,2024Q3,2.9412
5007,2024Q3,0.0
5009,2024Q3,0.9404
5011,2024Q3,0.6072
5013,2024Q3,-0.8958
5014,2024Q3,8.8959
5015,2024Q3,-1.0715
5016,2024Q3,0.3604
5201,2024Q3,-1.2194
5202,2024Q3,-3.5196
5203,2024Q3,-2.86
5205,2024Q3,-8.1682
5206,2024Q3,-16.8737
5209,2024Q3,-5.9894
5210,2024Q3,23.1884
5211,2024Q3,-3.9031
5212,2024Q3,9.0909
5213,2024Q3,-12.9031
5215,2024Q3,-7.5614
5220,2024Q3,1.7614
5222,2024Q3,-4.6664
5223,2024Q3,0.468
5225,2024Q3,-12.9569
5227,2024Q3,-5.9915
5228,2024Q3,-1.6092
5230,2024Q3,1.7081
5234,2024Q3,36.6477
5236,2024Q3,5.9345
5243,2024Q3,9.1567
5244,2024Q3,2.8072
5245,2024Q3,3.1914
5251,2024Q3,-9.0215
5258,2024Q3,-0.6203
5263,2024Q3,4.2691
5269,2024Q3,-8.7573
5272,2024Q3,6.1032
5274,2024Q3,-12.6775
5276,2024Q3,13.4798
5278,2024Q3,3.9388
5283,2024Q3,-1.923
5284,2024Q3,9.0519
5285,2024Q3,4.9006
5287,2024Q3,-1.0637
5288,2024Q3,-4.9628
5289,2024Q3,-3.9182
5291,2024Q3,-0.0001
5292,2024Q3,11.9603
5299,2024Q3,-4.1859
5301,2024Q3,-6.8013
5302,2024Q3,-2.5001
5306,2024Q3,-2.421
5309,2024Q3,-5.5699
5310,2024Q3,-5.8945
5312,2024Q3,1.4127
5314,2024Q3,25.9522
5315,2024Q3,3.2967
5321,2024Q3,3.7657
5324,2024Q3,-10.6061
5328,2024Q3,-1.8309
5340,2024Q3,3.4483
5344,2024Q3,2.4261
5345,2024Q3,-17.3782
5347,2024Q3,-15.8537
5348,2024Q3,-4.4841
5351,2024Q3,-4.9618
5353,2024Q3,-0.1555
5355,2024Q3,-7.5099
5356,2024Q3,5.1675
5364,2024Q3,-4.5652
5371,2024Q3,-4.6018
5381,2024Q3,4.6905
5386,2024Q3,-16.4422
5388,2024Q3,0.0001
5392,2024Q3,-0.9475
5398,2024Q3,0.8219
5403,2024Q3,1.7168
5410,2024Q3,-3.088
5425,2024Q3,-2.4353
5426,2024Q3,-6.0099
5432,2024Q3,-7.1066
5434,2024Q3,-0.3533
5438,2024Q3,53.0617
5439,2024Q3,0.5236
5443,2024Q3,-6.2914
5450,2024Q3,1.3225
5452,2024Q3,-6.1028
5455,2024Q3,-11.253
5457,2024Q3,-0.2
5460,2024Q3,29.53
5464,2024Q3,-9.3208
5465,2024Q3,-1.0015
5468,2024Q3,2.8447
5469,2024Q3,-0.7519
5471,2024Q3,0.2171
5474,2024Q3,-5.8988
5475,2024Q3,-1.3243
5478,2024Q3,0.7634
5481,2024Q3,14.2562
5483,2024Q3,-11.0552
5484,2024Q3,-15.5584
5487,2024Q3,1.4685
5488,2024Q3,4.1986
5489,2024Q3,-1.5964
5490,2024Q3,-11.0345
5493,2024Q3,-0.6722
5498,2024Q3,-9.9006
5508,2024Q3,-18.2309
5511,2024Q3,-6.5682
5512,2024Q3,-7.9198
5514,2024Q3,-4.1575
5515,2024Q3,-2.5865
5516,2024Q3,0.6566
5519,2024Q3,-18.1722
5520,2024Q3,0.0
5521,2024Q3,10.8109
5522,2024Q3,-11.4672
5523,2024Q3,0.6494
5525,2024Q3,-12.1762
5529,2024Q3,-19.4488
5530,2024Q3,-5.3892
5531,2024Q3,-0.4807
5533,2024Q3,-3.8115
5534,2024Q3,-13.913
5536,2024Q3,10.0357
5538,2024Q3,11.5983
5543,2024Q3,-1.3886
5546,2024Q3,-4.1321
5547,2024Q3,-6.3926
5548,2024Q3,-7.2112
5601,2024Q3,-0.2741
5603,2024Q3,-0.373
5604,2024Q3,-0.4643
5607,2024Q3,-2.9532
5608,2024Q3,4.1095
5609,2024Q3,-1.018
5701,2024Q3,-0.2032
5703,2024Q3,-4.7502
5704,2024Q3,-9.565
5706,2024Q3,0.334
5864,2024Q3,0.7793
5871,2024Q3,12.5522
5876,2024Q3,-4.0992
5878,2024Q3,-0.5273
5880,2024Q3,0.0
5902,2024Q3,-4.7503
5903,2024Q3,0.8022
5904,2024Q3,4.9803
5905,2024Q3,-18.4101
5906,2024Q3,-5.4146
5907,2024Q3,18.7292
6005,2024Q3,-0.4598
6015,2024Q3,2.1551
6016,2024Q3,0.7092
6020,2024Q3,-2.0513
6021,2024Q3,17.6869
6023,2024Q3,2.8573
6024,2024Q3,1.7953
6026,2024Q3,-2.9519
6028,2024Q3,20.7207
6101,2024Q3,-10.3721
6103,2024Q3,27.2962
6104,2024Q3,28.6957
6108,2024Q3,-12.4364
6109,2024Q3,12.6439
6111,2024Q3,0.0002
6112,2024Q3,-2.4896
6113,2024Q3,-1.0734
6114,2024Q3,5.6089
6115,2024Q3,0.3787
6116,2024Q3,2.6201
6117,2024Q3,-4.8077
6118,2024Q3,-0.4662
6120,2024Q3,-1.6666
6121,2024Q3,-4.7171
6122,2024Q3,-9.1727
6123,2024Q3,-2.4115
6124,2024Q3,2.9503
6125,2024Q3,-4.4116
6126,2024Q3,-9.8295
6127,2024Q3,-0.3664
6128,2024Q3,-0.4116
6129,2024Q3,-2.407
6130,2024Q3,-2.4231
6133,2024Q3,-1.7936
6134,2024Q3,3.1858
6136,2024Q3,3.3409
6138,2024Q3,12.3625
6139,2024Q3,-11.9766
6140,2024Q3,-5.7559
6141,2024Q3,-2.807
6142,2024Q3,3.8096
6143,2024Q3,-10.8911
6144,2024Q3,13.9303
6146,2024Q3,-2.6725
6147,2024Q3,-0.5977
6148,2024Q3,21.3391
6150,2024Q3,-12.3253
6151,2024Q3,-12.4871
6152,2024Q3,2.4692
6153,2024Q3,-11.4164
6154,2024Q3,-0.625
6155,2024Q3,-1.2939
6156,2024Q3,-3.577
6158,2024Q3,-3.7977
6160,2024Q3,-6.8518
6161,2024Q3,-12.0755
6163,2024Q3,14.4928
6164,2024Q3,-5.4421
6165,2024Q3,-0.7782
6166,2024Q3,-3.8675
6167,2024Q3,7.2413
6168,2024Q3,-1.3046
6169,2024Q3,-5.6821
6170,2024Q3,-3.2152
6171,2024Q3,-26.3862
6173,2024Q3,-1.4374
6174,2024Q3,15.8568
6175,2024Q3,-5.5276
6176,2024Q3,-1.5189
6177,2024Q3,-20.8333
6179,2024Q3,0.6482
6180,2024Q3,-1.5152
6182,2024Q3,-9.0616
6183,2024Q3,2.6667
6184,2024Q3,-0.1894
6185,2024Q3,2.5399
6186,2024Q3,-29.5176
6187,2024Q3,24.2462
6188,2024Q3,5.0252
6189,2024Q3,-12.2826
6190,2024Q3,-9.0909
6191,2024Q3,-4.2789
6192,2024Q3,-2.4692
6194,2024Q3,19.1084
6195,2024Q3,0.3921
6196,2024Q3,-4.1403
6197,2024Q3,-11.7166
6198,2024Q3,-21.9152
6199,2024Q3,-3.0194
6201,2024Q3,-4.1875
6202,2024Q3,8.0159
6203,2024Q3,6.5334
6204,2024Q3,-16.8833
6205,2024Q3,-0.7041
6206,2024Q3,-1.1628
6207,2024Q3,-2.4556
6208,2024Q3,-2.7368
6209,2024Q3,-1.873
6210,2024Q3,-2.3812
6212,2024Q3,-20.1894
6213,2024Q3,-7.1341
6214,2024Q3,4.9583
6215,2024Q3,-3.5609
6216,2024Q3,10.1399
6217,2024Q3,6.8235
6218,2024Q3,-3.0645
6219,2024Q3,-20.6001
6220,2024Q3,-3.3596
6221,2024Q3,5.3917
6222,2024Q3,-7.0644
6223,2024Q3,-2.7342
6224,2024Q3,11.7831
6225,2024Q3,0.639
6226,2024Q3,-5.7691
6227,2024Q3,-8.5525
6228,2024Q3,-1.3013
6229,2024Q3,-1.5919
6230,2024Q3,-11.0671
6231,2024Q3,18.6289
6233,2024Q3,2.5
6234,2024Q3,-3.5122
6235,2024Q3,-3.562
6236,2024Q3,-3.8523
6237,2024Q3,14.407
6239,2024Q3,-5.8417
6240,2024Q3,-1.0439
6241,2024Q3,11.2499
6242,2024Q3,-2.4445
6243,2024Q3,12.1031
6244,2024Q3,-2.2388
6245,2024Q3,-6.7017
6246,2024Q3,73.9132
6248,2024Q3,2.0189
6257,2024Q3,-3.0731
6259,2024Q3,-1.0836
6261,2024Q3,-1.1157
6263,2024Q3,2.601
6264,2024Q3,-18.5605
6265,2024Q3,-8.7911
6266,2024Q3,0.629
6269,2024Q3,-9.3425
6270,2024Q3,1.9856
6271,2024Q3,-1.4086
6272,2024Q3,-4.6616
6274,2024Q3,-2.8489
6275,2024Q3,0.0002
6276,2024Q3,-6.8479
6277,2024Q3,-1.3801
6278,2024Q3,-5.983
6279,2024Q3,21.8079
6281,2024Q3,0.2391
6282,2024Q3,-1.4542
6283,2024Q3,1.0753
6284,2024Q3,-12.6031
6285,2024Q3,-4.918
6290,2024Q3,-5.5046
6291,2024Q3,-8.9844
6292,2024Q3,-3.6927
6294,2024Q3,-3.6633
6405,2024Q3,32.5543
6409,2024Q3,1.5037
6411,2024Q3,5.1525
6412,2024Q3,5.8594
6414,2024Q3,-2.6937
6415,2024Q3,-0.7423
6416,2024Q3,4.6054
6417,2024Q3,-2.3531
6418,2024Q3,-2.2125
6419,2024Q3,-6.1674
6423,2024Q3,-2.4137
6425,2024Q3,9.1201
6426,2024Q3,6.5813
6431,2024Q3,2.8986
6432,2024Q3,-6.6188
6435,2024Q3,-0.971
6438,2024Q3,20.0805
6441,2024Q3,-2.8736
6442,2024Q3,-8.3335
6443,2024Q3,0.8179
6446,2024Q3,-9.0128
6449,2024Q3,-3.0211
6451,2024Q3,-16.1944
6456,2024Q3,-5.1947
6461,2024Q3,-1.5101
6462,2024Q3,-13.5801
6464,2024Q3,0.1239
6465,2024Q3,0.6666
6469,2024Q3,-2.0834
6470,2024Q3,4.4001
6472,2024Q3,0.2675
6474,2024Q3,-1.6394
6477,2024Q3,-1.9126
6482,2024Q3,-0.3479
6485,2024Q3,1.6001
6486,2024Q3,-3.6602
6488,2024Q3,-6.0887
6491,2024Q3,2.9818
6492,2024Q3,6.0432
6494,2024Q3,3.2257
6496,2024Q3,0.0
6498,2024Q3,1.122
6499,2024Q3,3.5834
6504,2024Q3,2.7417
6505,2024Q3,-6.0605
6506,2024Q3,12.9312
6508,2024Q3,-2.0344
6509,2024Q3,-2.4723
6510,2024Q3,5.5499
6512,2024Q3,-0.2152
6515,2024Q3,3.8134
6516,2024Q3,-1.5758
6517,2024Q3,23.2088
6523,2024Q3,0.3269
6525,2024Q3,-1.9698
6526,2024Q3,-2.1673
6527,2024Q3,3.1282
6530,2024Q3,30.7616
6531,2024Q3,-6.1824
6532,2024Q3,0.4226
6533,2024Q3,1.3586
6535,2024Q3,27.3482
6538,2024Q3,-12.7035
6541,2024Q3,-6.7205
6542,2024Q3,-4.313
6546,2024Q3,13.5734
6547,2024Q3,-8.871
6548,2024Q3,-2.4443
6550,2024Q3,-13.2076
6552,2024Q3,-1.749
6556,2024Q3,-19.5968
6558,2024Q3,1.7391
6560,2024Q3,-2.9494
6561,2024Q3,-11.3382
6568,2024Q3,1.5625
6569,2024Q3,-9.6607
6570,2024Q3,-18.7144
6573,2024Q3,11.9455
6574,2024Q3,0.759
6576,2024Q3,0.9795
6577,2024Q3,-6.6668
6578,2024Q3,-2.3657
6579,2024Q3,-3.5368
6581,2024Q3,-0.9259
6582,2024Q3,7.9873
6584,2024Q3,-0.8501
6585,2024Q3,-13.0321
6588,2024Q3,6.6862
6589,2024Q3,3.3762
6590,2024Q3,0.9914
6591,2024Q3,-3.9141
6592,2024Q3,-0.2019
6593,2024Q3,5.8599
6596,2024Q3,-3.7418
6597,2024Q3,3.7973
6598,2024Q3,-4.1929
6603,2024Q3,-10.9441
6605,2024Q3,6.6533
6606,2024Q3,2.8023
6609,2024Q3,16.8249
6612,2024Q3,5.4982
6613,2024Q3,3.268
6614,2024Q3,24.0386
6615,2024Q3,-7.993
6616,2024Q3,0.0001
6617,2024Q3,-9.2663
6620,2024Q3,-20.8919
6624,2024Q3,-1.4176
6625,2024Q3,0.3429
6629,2024Q3,-7.581
6637,2024Q3,-10.7022
6640,2024Q3,-5.3303
6641,2024Q3,0.3632
6642,2024Q3,0.0
6643,2024Q3,-14.715
6649,2024Q3,13.5621
6651,2024Q3,13.3264
6654,2024Q3,1.8724
6655,2024Q3,-2.8014
6657,2024Q3,6.2859
6658,2024Q3,-16.8875
6661,2024Q3,-11.464
6662,2024Q3,1.3889
6664,2024Q3,-8.1164
6666,2024Q3,11.6752
6667,2024Q3,-8.5525
6668,2024Q3,-1.8146
6669,2024Q3,-9.7368
6670,2024Q3,2.1126
6671,2024Q3,-2.3836
6672,2024Q3,-3.3149
6674,2024Q3,5.2739
6679,2024Q3,-1.6107
6680,2024Q3,8.7719
6683,2024Q3,-12.9397
6684,2024Q3,-3.2903
6689,2024Q3,-1.8812
6690,2024Q3,1.0684
6691,2024Q3,-9.398
6692,2024Q3,-2.0237
6693,2024Q3,8.3035
6695,2024Q3,-1.5151
6697,2024Q3,-3.3407
6698,2024Q3,5.4466
6703,2024Q3,-6.1758
6706,2024Q3,22.3023
6708,2024Q3,-1.7074
6712,2024Q3,1.0872
6715,2024Q3,4.2425
6716,2024Q3,-7.7981
6719,2024Q3,-3.5021
6720,2024Q3,4.1322
6721,2024Q3,-0.3743
6722,2024Q3,2.6178
6725,2024Q3,-10.4296
6727,2024Q3,15.8192
6728,2024Q3,2.2339
6730,2024Q3,2.9254
6732,2024Q3,3.964
6733,2024Q3,1.3225
6735,2024Q3,0.0
6739,2024Q3,131.3334
6741,2024Q3,5.2758
6742,2024Q3,17.3041
6743,2024Q3,-8.0689
6751,2024Q3,-1.3084
6752,2024Q3,8.6959
6753,2024Q3,-12.1428
6754,2024Q3,-10.3118
6756,2024Q3,6.2324
6757,2024Q3,5.3287
6761,2024Q3,-10.3896
6762,2024Q3,2.491
6763,2024Q3,-11.4054
6767,2024Q3,4.1664
6768,2024Q3,21.9653
6770,2024Q3,0.0
6776,2024Q3,0.5271
6781,2024Q3,-3.0099
6782,2024Q3,10.398
6785,2024Q3,-13.3652
6788,2024Q3,-14.0139
6789,2024Q3,-6.1488
6790,2024Q3,0.1027
6791,2024Q3,1.8604
6792,2024Q3,2.5112
6794,2024Q3,-2.8748
6796,2024Q3,-6.682
6799,2024Q3,1.2658
6803,2024Q3,-3.7099
6804,2024Q3,-5.3085
