coid,year,ROA,EPS,ROE,OM,GM,FCF,total_assets,LEV
5206,2020,6.25,3.11,16.77,19.49,31.35,0.5843210535205378,8334716,63.07
5209,2020,6.73,5.73,18.79,4.79,8.89,-28.749386481191713,2057503,75.35
5210,2020,-10.55,-1.26,-13.07,-45.92,57.28,18.189838860034623,668927,18.57
5211,2020,-2.12,-0.31,-2.4,-13.03,68.74,5.173164571660812,565229,10.2
5212,2020,13.59,3.2,23.3,13.05,45.97,2.2322003535927126,858742,40.7
5213,2020,2.33,1.76,7.33,13.43,23.96,-17.439695533325576,35161342,75.99
5215,2020,22.77,13.11,30.99,28.79,38.37,-4.420147275806258,3909537,27.99
5220,2020,16.78,4.71,25.59,21.3,35.16,0.11220267346069321,1326828,40.01
5222,2020,16.26,4.42,22.9,29.25,54.54,-101.29354914456854,1192507,25.32
5223,2020,10.31,6.56,17.38,19.69,34.08,-63.455290449474134,3167951,44.5
5225,2020,-11.16,-11.09,-44.29,-6.77,5.77,2.0099314707993705,6402774,81.54
5227,2020,-40.91,-4.73,-56.08,-264.38,-104.54,-9.493283393956856,1416066,26.17
5228,2020,2.98,0.87,6.09,6.99,25.78,0.4401394687055365,1205034,58.75
5230,2020,0.27,-0.06,-0.25,0.72,33.39,-18.803317151228796,2085345,44.72
5234,2020,15.06,6.15,22.22,17.07,35.82,1.0775862068965518,4349169,33.31
5236,2020,29.78,9.09,41.27,31.48,57.11,-0.47991730655640874,1876114,30.18
5243,2020,4.98,2.74,7.81,6.82,17.42,-2.3767210491395034,9784434,39.4
5244,2020,15.11,3.43,20.19,25.33,47.18,-1.1192827118019695,1467861,25.93
5245,2020,5.45,1.99,8.25,7.18,24.62,9.43115367229361,1647889,31.98
5251,2020,-7.96,-1.6,-9.41,-35.54,35.01,1.86917592136696,638431,15.08
5258,2020,6.25,2.23,14.56,5.98,25.8,0.7434864586904354,3632980,58.08
5263,2020,-0.55,-0.88,-1.82,-2.12,47.27,-363.6816772021633,5113012,48.19
5269,2020,30.6,44.16,35.1,35.39,52.15,33.193074356758835,15690529,10.13
5272,2020,-2.78,-0.61,-3.58,-8.95,45.47,15.789347543000487,1117570,17.93
5274,2020,28.26,29.38,35.65,41.48,63.19,3.9252971721856302,3710632,19.05
5276,2020,1.05,0.19,1.44,1.25,14.14,0.6755756200447448,827449,37.96
5278,2020,28.44,12.33,48.22,23.79,54.14,14.31357601168922,750616,42.37
5283,2020,16.97,12.73,24.63,18.19,39.09,22.031310166073894,5564612,30.85
5284,2020,4.08,2.65,6.26,9.04,31.6,-63.310760734436265,3244879,43.06
5285,2020,2.89,1.37,5.39,5.19,14.4,20.09576238517446,5385782,56.34
5287,2020,22.05,14.74,34.54,46.86,77.61,1.5509841054109559,2897661,36.81
5288,2020,11.32,8.4,18.01,13.19,19.47,7.987365552550631,5279781,41.84
5289,2020,15.88,11.46,20.1,16.88,29.83,0.2738195735929774,6217870,21.76
5291,2020,5.3,1.86,8.84,7.3,19.02,26.30829889203507,1430928,43.51
5292,2020,9.03,4.33,21.48,13.29,21.02,7.429947580755824,1280619,55.35
5299,2020,20.26,9.26,28.33,21.84,33.1,5.7998108913632,1775349,30.87
5301,2020,-21.34,-3.51,-39.06,-224.54,19.2,-1306.4253347589226,1410148,46.27
5302,2020,-3.19,-0.37,-4.11,-288.03,32.49,79.52227964799553,1819111,19.44
5306,2020,14.91,12.02,25.93,32.2,45.99,-1.0726098999551634,10660281,39.94
5309,2020,-5.0,-0.65,-9.19,-7.68,19.8,-116.99559871026273,2179401,51.06
5310,2020,-35.94,-2.61,-86.06,-56.31,14.13,-1424.9883990719259,239135,64.83
5312,2020,5.85,5.13,11.87,4.15,59.9,13.720106984512483,5667924,54.01
5314,2020,-14.26,-0.51,-15.98,-144.76,34.38,16.750418760469014,196619,10.27
5315,2020,4.99,0.9,7.02,5.27,14.28,-1.0931454574364179,1929675,31.39
5321,2020,-4.13,-3.73,-17.71,-1.1,26.41,24.229482396087576,2817778,79.45
5324,2020,-0.82,0.11,-6.19,-79.23,13.61,-34.05799639273644,5044392,78.16
5328,2020,1.19,0.12,1.28,2.62,20.73,-14.511509196956485,2239298,25.63
5340,2020,4.74,0.49,5.56,6.01,12.56,6.225647287563117,2060671,14.06
5344,2020,7.25,0.53,8.99,10.45,20.45,38.051973814719304,642969,23.9
5345,2020,-68.56,-3.34,-89.43,-470.64,10.61,-26.700107488355428,168517,37.44
5347,2020,14.71,3.85,21.34,22.38,33.97,8.259237182478664,43670162,32.32
5348,2020,-10.95,-0.71,-13.35,-18.37,14.96,0.232295137084696,154246,16.81
5351,2020,-3.57,-1.14,-10.23,-6.27,15.93,-90.06613270787557,6179237,52.79
5353,2020,3.99,0.88,5.79,4.05,20.83,1.406372532622714,1537679,27.41
5355,2020,0.84,0.08,0.72,-19.43,-3.82,-11.14447088729079,2219801,35.78
5356,2020,4.11,2.4,5.26,2.59,8.67,13.121449558094799,5794799,18.77
5364,2020,-0.33,-2.11,-7.73,-0.7,10.98,-21.885208928498205,1318602,77.77
5371,2020,3.21,3.59,5.75,1.63,17.45,-3.8935916178637635,47275063,47.25
5381,2020,0.4,0.01,0.39,-0.25,30.27,-5.410606447222931,725143,5.44
5386,2020,3.56,1.02,6.52,1.44,4.33,-0.16672332022208194,904891,57.9
5388,2020,3.37,3.66,11.7,3.14,15.07,-0.882293331195678,30578748,74.75
5392,2020,-0.1,-0.73,-1.19,1.08,15.63,-36.17650453738464,15562324,55.46
5398,2020,2.55,0.34,2.96,3.34,34.31,5.175084929256729,647307,12.43
5403,2020,8.72,5.2,21.9,14.77,31.05,29.12367110862814,5055572,65.85
5410,2020,7.02,2.01,14.66,4.03,16.08,23.670797615192956,2639477,54.52
5425,2020,7.05,2.29,12.95,12.14,30.52,4.804323606798302,14630473,46.35
5426,2020,-1.55,-0.26,-2.12,-0.93,14.19,18.477676402000167,2839995,29.68
5432,2020,-1.61,-0.28,-1.74,0.92,20.09,3.544034090909091,355803,7.26
5434,2020,10.16,11.38,20.53,5.7,11.9,0.8037945978576964,21451715,50.64
5438,2020,0.1,0.01,0.05,-6.19,18.34,0.9008470732654552,2377641,28.46
5439,2020,11.78,3.43,17.31,15.57,21.91,1.6879474444167253,2666117,34.14
5443,2020,2.9,0.93,5.85,2.24,23.71,32.986809337293124,6096070,56.17
5450,2020,3.06,0.54,5.59,4.24,25.28,-10.988842616429222,2976026,58.69
5452,2020,4.86,0.84,7.5,5.34,11.86,-2.7042787868291733,3622282,42.02
5455,2020,-2.1,-0.21,-2.53,-971.49,77.25,0.0,680681,21.24
5457,2020,11.6,4.19,31.29,11.96,22.03,1.6675581026350406,14536828,63.77
5460,2020,0.11,0.02,0.13,0.55,21.53,-1.1807048165832408,950294,18.22
5464,2020,-4.5,-2.32,-15.83,-9.28,-2.49,-83.30191047273742,3471044,72.9
5465,2020,3.98,1.15,8.25,4.5,11.25,0.459376694129889,5774698,54.18
5468,2020,-3.91,-0.48,-11.55,-5.8,35.14,-22.58734082746397,256197,60.16
5469,2020,5.91,6.15,10.92,11.74,20.99,-9.638418286687658,75428898,47.75
5471,2020,23.5,6.11,29.69,23.02,42.5,-3.29101258270103,5092369,23.46
5474,2020,32.38,18.49,47.06,29.17,40.99,0.8124850425063408,2329230,34.71
5475,2020,-0.96,-0.49,-4.3,-20.03,1.38,-9.416574148994224,1724922,67.23
5478,2020,7.54,7.76,13.7,15.24,51.44,-1.0787845833730938,13713766,45.61
5481,2020,31.08,6.19,41.21,-39.19,49.48,2390.1244531283182,1709192,24.34
5483,2020,11.67,10.82,25.87,24.32,34.39,23.954671985358864,109952781,54.83
5484,2020,-6.35,-0.71,-8.33,-26.73,19.17,-0.8028496136495601,751413,26.1
5487,2020,5.9,1.67,7.19,13.33,30.64,-8.021326579304775,695340,19.2
5488,2020,-1.89,-0.32,-3.46,-3.58,9.96,-1.238639349453274,1279680,34.32
5489,2020,-0.82,-0.29,-1.31,4.51,34.83,-14.585239341601763,2639118,20.99
5490,2020,9.26,2.19,12.24,15.43,41.66,-0.2511525070433427,2298558,24.51
5493,2020,7.32,2.85,11.67,7.96,16.77,-4.372467529088863,3751547,38.9
5498,2020,3.14,0.52,4.71,2.91,13.82,14.237714267977559,3546681,42.44
5508,2020,7.74,3.71,17.63,27.27,34.69,45.405528076716166,11162949,57.11
5511,2020,5.09,4.2,10.75,8.49,13.91,4.585644109621172,9988278,55.38
5512,2020,0.79,0.14,0.69,9.4,16.2,-107.0534095735314,43637932,59.11
5514,2020,6.25,1.1,7.62,31.61,39.09,215.20109066121336,3315839,17.68
5515,2020,3.6,1.43,6.88,3.28,7.58,6.98009876843229,8781852,49.57
5516,2020,7.34,2.99,20.42,8.36,10.78,0.0941801180715357,1881103,67.47
5519,2020,5.08,2.07,10.56,15.11,20.59,-40.409136506016694,9313633,52.97
5520,2020,11.73,4.69,15.59,13.05,18.45,1.2064041927145277,2785672,26.61
5521,2020,11.69,2.26,19.94,16.05,26.42,-3.481149594614209,8327513,33.04
5522,2020,4.53,4.86,9.21,19.0,26.73,16.217466749686125,91661577,54.48
5523,2020,1.1,0.33,2.68,7.01,17.3,12.86306783918508,5301499,67.79
5525,2020,0.48,0.17,0.96,1.72,23.15,113.9785322650517,16201670,72.0
5529,2020,-10.05,-1.51,-22.1,-14.22,33.05,-99.24413443246671,1101334,51.24
5530,2020,2.17,2.96,6.81,39.23,67.49,58.42519817826716,64106062,67.93
5531,2020,1.86,0.17,0.86,6.86,28.06,49.24240301488153,31868186,60.9
5533,2020,1.91,0.85,3.29,8.17,15.66,-7.947108064534718,13982018,46.8
5534,2020,8.15,9.02,14.51,27.23,32.33,2.1062993894542568,34079058,45.92
5536,2020,8.89,17.9,20.24,12.17,18.02,-31.357546215084774,15118595,58.34
5538,2020,7.1,2.94,12.27,7.56,13.88,-24.659245660917627,8855428,52.83
5543,2020,2.35,0.8,3.55,4.04,27.72,9.489167103980808,1798732,58.36
5546,2020,12.29,10.05,27.78,16.5,22.27,-64.30604806482137,7104238,53.32
5547,2020,5.35,1.9,14.95,5.35,11.95,4.076455852098582,895844,68.01
5548,2020,5.59,1.91,15.04,3.8,7.83,0.0,1015569,65.24
5601,2020,1.03,0.29,1.39,30.51,56.48,0.18984867943492098,1846084,25.98
5603,2020,5.8,1.42,10.19,3.31,11.75,24.068448856908645,2334768,44.47
5604,2020,27.04,8.8,33.5,55.97,75.06,-570.096986065926,3752651,19.1
5607,2020,4.71,2.01,8.7,35.42,55.29,66.32778661696096,14999367,53.65
5608,2020,-2.99,-3.27,-24.3,-25.76,-17.45,-22.14300267624093,21627846,83.86
5609,2020,18.75,8.62,43.14,5.32,16.28,2.8811171931181523,6694200,56.99
5701,2020,-2.86,-0.54,-19.95,-16.66,44.13,71.86558027610081,2910301,79.05
5703,2020,-3.58,-2.36,-9.26,-35.69,7.56,25.101588237556243,1371350,52.73
5704,2020,14.38,2.41,18.62,20.7,46.62,0.9162450815064643,709060,24.67
5706,2020,0.77,0.15,1.18,-6.52,26.55,-56.82836008654959,2338162,51.94
5864,2020,8.26,1.98,12.49,63.45,97.39,-0.37422888384286285,6464650,38.53
5871,2020,3.22,12.2,20.17,39.81,71.81,-17.677152554994517,593323834,83.15
5876,2020,0.85,3.01,8.7,,,,2113741790,90.3
5878,2020,10.85,3.47,15.95,11.28,21.72,1.8957787264948112,800685,30.99
5880,2020,0.43,1.24,7.38,,,,4147041390,94.27
5902,2020,11.39,1.37,15.06,10.23,23.89,-2.290396048682688,1208130,23.29
5903,2020,4.08,9.54,33.74,3.31,36.39,8.13678444850968,61474390,88.63
5904,2020,10.35,21.6,45.78,15.11,43.18,13.400593934202384,23177092,79.17
5905,2020,1.62,0.26,2.11,-0.89,72.19,63.56744483725466,4331969,38.59
5906,2020,7.27,2.35,20.94,5.52,52.26,1.792590237746903,1190391,65.19
5907,2020,1.36,-0.53,-1.19,5.14,67.15,-0.508949836000319,24326044,65.07
6005,2020,2.8,1.64,10.26,33.44,83.57,6.619753016465789,163062634,76.28
6015,2020,3.07,1.24,10.29,24.72,93.1,11.88823990632545,16874285,75.35
6016,2020,3.69,1.83,14.0,29.25,85.45,28.955185613245817,35604299,76.78
6020,2020,4.11,1.03,6.37,52.51,96.39,0.6225294721994881,6998937,40.41
6021,2020,1.05,0.34,2.2,10.13,92.24,-389.2737593490389,13683846,63.63
6023,2020,1.27,4.23,10.33,12.2,46.26,-209.28058689418648,96942203,87.77
6024,2020,1.43,3.07,10.89,15.3,54.98,4.365354006608943,46413395,86.24
6026,2020,4.55,1.05,8.08,43.34,98.38,73.08039999301931,7315111,51.26
6028,2020,9.46,4.65,22.7,4.96,15.93,5.81096028754214,1043860,59.63
6101,2020,-8.59,-0.98,-9.09,-52.96,33.28,-696.0708740017747,1192441,3.96
6103,2020,-36.35,-2.72,-116.6,-942.29,25.61,-5549.531013615733,218870,35.69
6104,2020,13.92,3.69,22.04,14.75,45.66,3.347165111373977,2620231,40.12
6108,2020,-0.19,-0.52,-2.3,2.81,11.88,1.928722703366898,9723879,64.44
6109,2020,-0.65,-0.15,-1.42,-1.57,19.9,1.0401894350028984,1265582,50.31
6111,2020,4.77,0.91,6.72,25.32,83.51,9.204288977766192,1217097,28.28
6112,2020,7.08,2.91,12.22,4.7,12.08,3.0827519633837746,8563991,45.95
6113,2020,-1.16,-0.27,-2.91,-1.61,6.59,7.829423022398639,916884,51.11
6114,2020,1.39,0.53,1.86,6.3,14.46,1.641118159724804,2192782,43.71
6115,2020,6.09,2.58,10.01,13.73,21.62,0.6059963775097307,8263284,42.55
6116,2020,7.75,1.25,8.97,13.85,24.75,5.885752749250204,52023356,14.41
6117,2020,-2.7,-0.86,-7.6,-3.18,18.93,1.3132714372863792,3080899,62.28
6118,2020,1.62,0.4,3.74,0.37,4.34,0.07851372305711288,2592139,62.06
6120,2020,-6.11,-1.86,-11.83,-11.05,-2.41,-4.338395997573614,19741580,49.71
6121,2020,9.2,27.3,20.52,7.79,11.7,-4.26690299748712,64932111,57.58
6122,2020,0.85,0.23,1.4,1.73,4.95,4.5305017697272545,2071145,44.84
6123,2020,11.69,4.25,23.31,6.08,14.78,2.8404664664303705,2659221,52.23
6124,2020,6.9,1.5,8.96,14.6,25.87,4.938004716135841,4517584,28.14
6125,2020,-0.37,-0.39,-1.79,-3.57,12.49,17.64705060438263,10251523,48.28
6126,2020,8.68,2.02,17.49,12.47,30.4,-1.0855632714304027,4108601,51.26
6127,2020,-1.24,-0.95,-8.89,3.22,24.12,-93.95572872597296,3161758,64.96
6128,2020,2.65,1.16,4.49,1.46,37.64,10.28793052423535,6523457,51.48
6129,2020,-2.45,-0.42,-3.12,-5.16,34.43,11.191151446398184,2170073,15.91
6130,2020,-1.08,-0.92,-4.53,-6.06,71.6,52.41844162847129,1221465,64.59
6133,2020,0.27,0.02,0.14,-5.28,15.58,-0.7453497410323305,2119045,34.6
6134,2020,1.84,0.32,2.94,-1.52,18.29,-7.14868313731681,1798271,51.57
6136,2020,2.04,0.48,2.14,-5.19,16.55,-16.206240414415447,2780734,4.58
6138,2020,14.98,6.43,21.83,12.28,29.83,-0.2493036446815335,4024527,30.17
6139,2020,0.97,1.52,1.84,-0.93,5.79,-3.979470533570205,28262080,60.24
6140,2020,4.78,1.44,12.72,2.36,8.75,-0.38814090173073584,1345053,65.64
6141,2020,8.09,2.67,14.8,9.69,20.37,-42.303057752872895,5049016,47.93
6142,2020,-8.95,-1.89,-20.36,-15.29,2.28,-11.350403636000681,4673657,57.87
6143,2020,5.05,2.97,11.21,6.02,17.25,1.6526753786508646,5193654,56.08
6144,2020,0.54,0.06,0.63,-2.52,42.74,16.38771780628585,467210,17.29
6146,2020,15.64,8.03,19.92,28.89,44.8,-5.772559123089703,5314682,23.39
6147,2020,8.86,5.61,11.86,21.7,28.19,66.63560108810151,43267065,25.95
6148,2020,5.2,1.11,9.77,6.57,21.91,90.91108729642838,996085,47.49
6150,2020,2.14,0.77,4.79,1.04,7.17,-1.1843541791748369,1898906,55.98
6151,2020,7.83,2.11,12.44,8.08,20.05,0.31679698031814507,1630377,40.72
6152,2020,0.97,0.13,1.74,-1.77,17.72,-1.8709743177677745,3458316,59.55
6153,2020,2.42,1.18,4.27,2.57,11.63,25.32481148513257,32277650,51.22
6154,2020,2.47,0.56,3.72,1.46,15.1,2.637129464078146,1963439,38.81
6155,2020,1.65,0.39,2.39,7.0,25.38,1.7837114873658768,2551071,44.52
6156,2020,3.94,1.32,8.31,4.77,14.94,4.599116893009346,3890868,57.0
6158,2020,6.49,2.61,15.96,7.79,28.72,13.697639021880493,2336535,61.65
6160,2020,-5.2,-0.9,-7.93,-9.96,37.61,5.890197892149254,1127588,33.37
6161,2020,7.47,1.57,9.63,8.83,26.44,9.744152593812101,1673876,22.98
6163,2020,0.3,0.02,0.14,-0.04,21.61,2.2882373925695116,4661526,60.95
6164,2020,-0.78,-0.17,-1.49,-7.64,25.16,16.244433967206245,1711337,34.66
6165,2020,7.82,1.16,12.94,-1.4,22.44,22.937296823673208,1206185,54.92
6166,2020,2.97,1.12,5.25,4.93,39.59,-10.755659130966988,8742427,48.34
6167,2020,2.23,0.25,2.81,1.25,15.31,-9.493740454482344,1925279,23.19
6168,2020,3.84,0.7,5.05,8.93,21.25,-2.947076611538701,4054588,25.57
6169,2020,-7.76,-1.19,-14.35,-27.81,39.75,-35.79894644424934,245892,29.99
6170,2020,6.24,1.63,12.17,4.74,19.23,2.9304066127666206,3075139,50.24
6171,2020,8.14,3.08,19.86,22.44,29.38,0.07007420657306115,3360664,62.06
6173,2020,11.13,4.6,16.13,17.43,25.09,-6.124438472381404,7973789,34.13
6174,2020,0.22,0.03,0.22,1.4,27.12,0.8175592326343103,725467,13.29
6175,2020,8.34,2.02,13.26,13.79,22.25,-7.207498033846013,4783667,42.71
6176,2020,10.18,11.24,18.41,14.26,19.03,-1.9789409875570954,55851948,47.43
6177,2020,0.88,0.5,2.93,7.97,27.56,-885.1385050886298,31829965,82.41
6179,2020,5.36,2.36,12.78,8.42,13.95,3.947425243829059,3978625,65.1
6180,2020,8.53,5.0,14.48,10.89,38.0,6.514647692657251,9304895,40.77
6182,2020,3.68,1.02,5.31,9.89,27.14,-5.776451106493038,23493892,44.44
6183,2020,11.14,2.25,15.23,22.18,39.89,8.549306191583861,3179233,29.71
6184,2020,6.84,3.38,11.84,32.97,50.31,2.0525324855705422,7498838,43.15
6185,2020,-3.01,-0.6,-3.87,-10.16,24.4,23.66868137763313,2732949,18.36
6186,2020,3.07,3.45,17.32,16.94,28.21,1.8454243786260431,15661147,83.31
6187,2020,10.18,3.01,13.74,19.99,49.04,2.2991341477879255,2686148,29.13
6188,2020,0.88,0.41,1.37,9.85,22.12,-2.195939694922028,11815964,37.52
6189,2020,6.02,2.99,14.57,3.87,7.48,0.002141926874616501,12044400,64.6
6190,2020,4.54,1.03,8.9,5.12,15.44,-15.149308790825952,4722291,58.63
6191,2020,5.66,3.42,10.88,10.33,19.31,-1.9099730756172475,31554142,50.34
6192,2020,9.41,6.96,14.82,16.17,31.9,16.69460113780405,8025968,34.94
6194,2020,6.64,2.4,7.98,14.83,20.17,-3.2259031479658877,2238077,18.26
6195,2020,8.7,4.88,20.71,11.86,56.47,5.028688992350096,2929638,59.99
6196,2020,4.66,4.88,14.35,4.78,12.34,-21.650955523776567,20261423,68.58
6197,2020,6.1,2.13,8.73,10.62,26.53,-6.2187838791664225,4750068,35.26
6198,2020,-11.04,-1.2,-13.15,-25.86,66.34,-1.1725846407927332,80913,13.74
6199,2020,3.57,0.46,3.93,-26.04,76.03,4.469686785858315,814809,9.81
6201,2020,8.68,3.35,12.13,11.04,21.77,-0.6913917619103618,3670253,31.73
6202,2020,18.15,4.56,24.48,20.02,46.79,-2.580796371759356,6187324,27.56
6203,2020,18.48,7.64,31.55,22.58,31.7,0.1165468593151758,4027177,46.78
6204,2020,3.42,1.41,4.28,7.58,26.67,3.333385401209016,959655,21.44
6205,2020,5.79,2.01,7.92,12.97,34.34,-129.4141225637723,2698827,32.46
6206,2020,10.57,4.12,12.85,15.82,34.82,0.9671528930698593,5592068,17.58
6207,2020,3.95,1.55,8.28,7.96,29.76,12.751523513855354,3696022,59.49
6208,2020,8.76,2.8,14.49,10.83,34.77,-6.4619024385753345,5005720,45.99
6209,2020,-4.67,-1.33,-6.98,-7.15,4.08,-4.2890478896238236,4591514,34.82
6210,2020,9.95,3.24,13.06,19.12,34.05,3.1148083633147206,1115689,21.55
6212,2020,4.43,3.42,15.08,13.21,19.74,0.6403444324464568,9446516,73.68
6213,2020,11.09,8.19,23.89,12.66,19.47,-2.3172463941464,25684378,47.85
6214,2020,7.8,6.72,12.35,3.9,24.23,0.33987054777759723,22029235,38.04
6215,2020,4.07,0.96,6.83,4.55,24.53,5.236217894756534,1983800,43.34
6216,2020,6.44,1.27,7.19,17.27,48.78,0.5690899746809183,1669131,9.78
6217,2020,2.95,1.48,4.83,3.99,32.29,-3.0112771933235245,2685714,41.86
6218,2020,3.58,0.79,4.9,5.38,36.79,0.40054583104984204,1348763,24.43
6219,2020,4.64,2.35,18.23,10.48,21.27,7.691092316842122,9741233,78.24
6220,2020,4.35,2.4,12.15,4.7,24.34,0.9551785018779285,9035107,70.87
6221,2020,8.33,4.29,20.92,7.33,20.28,-15.105139920401022,2797199,57.97
6222,2020,1.92,0.18,2.64,2.3,13.12,-12.925781714421591,439991,30.84
6223,2020,8.48,8.41,14.24,14.51,43.63,5.663570233597285,8976592,37.07
6224,2020,12.63,5.01,18.16,23.99,49.77,10.69811043936048,3449006,34.77
6225,2020,-32.72,-0.05,-55.1,-28.2,19.66,1.8805970149253732,23980,32.08
6226,2020,-1.6,-0.39,-3.97,-1.51,32.76,4.167774151521357,2600689,51.06
6227,2020,4.14,2.61,11.81,2.44,7.06,0.18126596733115435,5747722,69.8
6228,2020,-6.62,-0.85,-14.5,-35.37,25.18,18.02744258466329,409468,50.77
6229,2020,5.55,1.32,9.87,2.52,15.38,-1.7972163502154062,935264,48.02
6230,2020,9.8,9.06,18.47,11.87,21.73,-4.878087029379939,8711488,49.35
6231,2020,13.93,4.05,21.21,18.15,81.56,4.862220561488864,1150403,34.06
6233,2020,0.91,0.11,0.98,-1.66,47.26,1.8318330123039426,1020707,12.02
6234,2020,3.09,1.1,4.47,11.49,16.36,-4.692725629862586,4113904,38.93
6235,2020,15.94,3.85,31.66,-1.46,23.97,14.945515118226432,4459852,46.69
6236,2020,-11.98,-0.34,-13.82,-31.0,36.51,0.4592752063150341,83799,12.47
6237,2020,11.13,2.44,12.24,14.82,51.29,3.722320203801685,1824392,9.95
6239,2020,7.78,8.6,14.44,14.07,19.73,-2.2487870564403023,108746240,46.29
6240,2020,0.17,0.04,0.25,-16.87,23.99,2875.1756440281033,1026424,67.98
6241,2020,5.52,0.54,7.89,1.42,24.56,3.9341895509369262,237233,28.82
6242,2020,10.97,3.12,13.97,17.72,65.82,1.2308713893332528,644766,21.16
6243,2020,-6.75,-0.82,-13.03,-4.02,22.92,-0.6325937583256401,872973,49.56
6244,2020,2.08,0.31,3.53,-0.27,11.1,-169.17365409560247,7618225,57.44
6245,2020,9.61,5.05,18.04,8.79,29.41,-43.85581385591631,7321595,50.68
6246,2020,2.18,0.43,4.2,2.44,13.44,19.740799742915982,1221194,73.92
6248,2020,4.65,1.74,13.04,2.29,6.99,16.49647824376989,1394788,71.11
6257,2020,7.41,4.22,13.53,18.82,29.04,7.123705496394546,29813911,49.87
6259,2020,2.97,0.53,3.83,-5.54,25.08,4.821026646337036,289263,25.98
6261,2020,7.01,4.12,8.57,19.7,32.15,12.319139049067445,7882901,21.54
6263,2020,16.35,4.33,20.18,26.25,40.21,1.485810645654759,1660456,19.67
6264,2020,-1.72,-0.59,-7.04,-19.31,9.61,0.7134554063709755,2713271,64.77
6265,2020,-1.97,-0.25,-2.23,-3.24,4.05,-1.2255151576874768,1531870,15.06
6266,2020,6.39,1.48,9.29,9.24,16.13,0.1038607748161646,2256099,30.1
6269,2020,7.69,8.63,12.36,11.5,20.52,6.123417865096739,42767373,40.24
6270,2020,4.8,1.28,6.42,2.65,8.25,1.4883252358739336,2049142,25.68
6271,2020,7.69,7.88,9.24,19.7,28.45,10.23322097153748,25437173,16.62
6272,2020,1.52,0.24,2.75,1.39,22.33,-3.779709845316776,2584216,65.7
6274,2020,9.65,6.67,16.81,12.6,23.41,-4.151221095488405,19379666,43.1
6275,2020,5.89,2.01,13.83,5.49,18.17,3.124506589784808,2666465,59.8
6276,2020,13.98,3.54,28.51,7.19,22.71,-0.6856783847020422,912405,52.25
6277,2020,21.47,12.55,32.72,12.61,58.86,0.03780054909501684,7492315,35.25
6278,2020,6.27,7.5,16.68,6.04,12.1,-6.648565288829891,38029686,64.51
6279,2020,8.24,5.59,12.5,18.99,36.4,-10.066351961462617,7028625,34.33
6281,2020,7.62,5.87,23.0,3.8,18.51,3.646422264231864,8215344,68.17
6282,2020,5.88,2.54,13.63,1.86,16.83,-7.617782947666261,26975898,60.54
6283,2020,-2.68,-0.25,-3.8,-10.97,10.87,-8.445414930866153,3573764,33.97
6284,2020,5.05,2.59,7.06,9.63,25.62,-19.218010969105364,7962794,31.09
6285,2020,4.2,3.76,8.9,2.35,11.09,-0.4902869495422813,37938976,55.76
6290,2020,10.52,4.71,15.52,11.57,20.98,1.6080753299693546,6706024,31.16
6291,2020,9.15,0.74,15.69,2.84,24.08,-21.719185973662416,920723,49.11
6292,2020,9.08,3.1,15.01,11.94,34.1,-0.712321663721403,1604996,41.12
6294,2020,18.95,11.32,43.22,35.02,51.95,6.787717977616875,1471821,55.83
6405,2020,3.88,1.32,4.66,-18.6,10.74,-21.393525802757633,2159721,12.21
6409,2020,20.04,25.31,43.0,20.0,29.43,-1.6850196112267533,11921210,55.22
6411,2020,12.67,6.46,16.15,19.04,37.37,-40.29010575671534,4533150,19.6
6412,2020,9.17,5.52,23.84,8.11,18.41,-1.6532742537756755,25171091,62.14
6414,2020,3.91,11.86,10.73,4.37,23.3,0.2302170312435515,93098292,67.3
6415,2020,17.75,35.72,19.32,22.4,48.08,-18.665307956911313,19867286,7.63
6416,2020,9.39,5.29,13.9,10.03,21.01,1.040682485605097,4865403,33.27
6417,2020,7.43,2.69,11.87,11.95,27.75,2.4206932621703876,1322258,36.75
6418,2020,0.9,0.17,1.2,2.19,18.06,0.1005276213023383,710544,32.19
6419,2020,-18.28,-5.64,-32.49,-19.84,39.29,16.75244242847174,399757,52.1
6423,2020,5.47,0.59,6.2,13.21,99.34,-21.589477136593533,294909,11.03
6425,2020,-1.26,-1.0,-3.98,-2.91,23.41,6.872062142967626,2554262,58.45
6426,2020,8.87,3.58,10.23,25.53,53.2,1.7239822506578608,1537534,10.51
6431,2020,-13.44,-1.38,-18.89,-42.13,-0.1,-16.949280466941733,377989,16.98
6432,2020,7.34,2.91,11.97,10.02,29.97,-2.840139362359196,1102202,34.07
6435,2020,16.07,7.02,24.97,9.52,18.32,0.14364942779644593,1458541,32.0
6438,2020,9.39,6.35,19.94,14.63,31.1,36.8832537314638,4749637,54.86
6441,2020,-1.62,-1.24,-4.7,-4.97,11.06,-168.93775715128058,2936224,60.42
6442,2020,-1.13,-0.57,-2.08,1.13,16.88,-37.43521698907452,2906024,41.19
6443,2020,-2.22,-0.74,-7.11,-6.38,10.57,-273.429768488592,9418445,49.27
6446,2020,-45.73,-8.04,-63.1,-307.91,33.01,102.99816934421462,5531186,29.13
6449,2020,7.14,3.1,12.63,16.22,28.65,-4.317415308606815,4036597,46.01
6451,2020,5.91,6.88,12.09,19.83,32.59,-61.535612388040526,14683881,57.52
