coid,year_q,ROA,EPS,ROE,OM,GM,FCF,total_assets,LEV
2369,2023Q2,-1.0,-0.24,-1.74,-5.44,2.5,9.50238555645169,8532003,32.79
2371,2023Q2,1.16,0.45,1.85,5.75,18.83,-10.593086692475156,135296482,50.86
2373,2023Q2,3.14,2.2,6.33,7.77,45.56,4.182612601238143,18144960,55.82
2374,2023Q2,-0.23,-0.02,-0.37,-4.36,22.75,18.080175645710813,8767761,26.23
2375,2023Q2,1.34,1.77,2.18,3.54,14.92,51.076288646707745,17266415,48.97
2376,2023Q2,3.04,3.01,5.48,4.18,12.25,15.563461876956278,62425940,45.68
2377,2023Q2,4.93,5.26,9.31,6.15,13.86,0.7063801131803655,93720208,49.84
2379,2023Q2,3.98,8.58,10.39,7.64,42.32,52.11036346056071,112553829,66.31
2380,2023Q2,-4.62,-0.65,-12.36,-20.79,19.86,-3.7812693405737785,2619539,57.64
2382,2023Q2,2.76,4.31,9.68,3.75,7.52,-0.32787492466414603,668057708,74.21
2383,2023Q2,3.51,4.45,6.99,14.44,24.77,0.7062510906332874,47962320,57.69
2385,2023Q2,4.68,4.55,9.58,7.94,17.43,0.7353988627156754,84510707,52.39
2387,2023Q2,2.87,2.78,5.3,5.73,13.66,26.300480498270755,20347128,52.56
2388,2023Q2,0.34,0.04,0.37,-3.2,28.39,6.302092276227561,25669020,43.95
2390,2023Q2,-2.22,-0.37,-2.7,0.27,25.22,1.4420896875969547,2994130,13.73
2392,2023Q2,0.45,0.27,0.55,0.88,12.11,16.163882858651302,88866927,61.7
2393,2023Q2,3.65,2.09,5.11,10.41,29.47,28.96174044362691,25994633,29.72
2395,2023Q2,8.75,6.97,13.63,20.14,40.45,2.8889247119546564,70258157,38.55
2397,2023Q2,2.01,1.95,3.96,4.26,21.29,6.086752144023959,11938130,53.39
2399,2023Q2,1.61,0.25,1.97,-1.87,8.97,-1.1758353719533956,2755033,16.72
2401,2023Q2,-0.23,-0.3,-0.45,-5.0,47.25,45.58780395629685,14942575,27.12
2402,2023Q2,1.75,0.53,2.63,3.84,13.66,9.575067979186333,9989562,41.45
2404,2023Q2,6.28,12.61,23.09,9.15,11.38,1.1974912172513377,43945676,76.75
2405,2023Q2,0.2,0.02,0.2,-2.31,38.82,18.417930822568174,4434711,16.26
2406,2023Q2,-3.52,-0.37,-5.56,-27.48,-2.51,-86.1847735264642,14145338,31.54
2408,2023Q2,-1.22,-0.79,-1.39,-45.12,-9.98,6.876036971876334,195471994,11.68
2409,2023Q2,-3.77,-2.05,-8.79,-13.59,-2.5,-11.618860272829473,397293179,57.55
2412,2023Q2,3.83,2.52,5.21,22.69,38.05,73.93407158070818,533027459,29.32
2413,2023Q2,1.3,0.43,2.72,2.09,13.43,-0.0013670411505018324,5134088,61.05
2414,2023Q2,2.32,1.22,5.19,2.21,8.22,8.104498926510656,9142148,56.98
2415,2023Q2,0.11,-0.43,-0.48,5.83,13.9,16.463653775125938,8685930,68.65
2417,2023Q2,1.17,-0.06,1.57,-7.08,53.31,12.328067112379168,6232941,33.15
2419,2023Q2,1.35,0.2,2.12,2.85,18.2,-1.2105539234761438,11532719,50.06
2420,2023Q2,5.11,1.83,7.8,24.2,41.42,102.6055391184199,5646446,39.13
2421,2023Q2,5.96,2.83,13.28,11.88,27.33,-19.45131135245227,12276859,55.35
2423,2023Q2,4.46,1.17,6.64,16.15,50.48,4.4717729470005425,3742220,33.25
2424,2023Q2,-15.34,-1.88,-32.67,-180.73,-59.51,-233.55395683453239,583701,54.3
2425,2023Q2,3.25,0.98,4.75,3.26,9.91,6.680418732126318,3834064,38.78
2426,2023Q2,-1.67,-0.29,-2.4,-9.61,7.16,11.064256620522606,5235761,25.52
2427,2023Q2,2.34,0.67,4.97,8.39,38.53,-37.447195760601744,6182166,59.29
2428,2023Q2,4.58,4.77,6.98,21.28,36.98,24.621610626007115,13511394,35.3
2429,2023Q2,-3.51,-0.68,-12.36,-9.99,7.77,60.038578814001,862655,68.27
2430,2023Q2,1.25,1.32,3.38,2.0,14.64,4.115989399189373,14389203,69.29
2431,2023Q2,-1.95,-0.32,-2.5,-22.83,-1.91,44.85492801771871,1699927,17.92
2433,2023Q2,2.63,1.22,4.24,15.61,34.94,7.583906267943842,7685953,43.87
2434,2023Q2,-2.94,-0.59,-4.48,-136.29,-22.07,-131.70211200235485,679290,29.69
2436,2023Q2,1.98,0.61,2.87,-3.04,25.34,33.83893810302996,5784248,35.91
2438,2023Q2,-1.84,-0.23,-2.0,-36.27,4.06,8.953853444701142,826954,6.96
2439,2023Q2,1.52,1.96,3.4,1.64,12.22,0.6068245382189482,29155149,57.33
2440,2023Q2,-2.73,-0.49,-5.08,-3.08,2.22,2.803912891044836,2149775,39.6
2441,2023Q2,3.81,1.67,4.64,16.67,20.64,54.832294066078845,25561967,21.53
2442,2023Q2,0.85,0.49,2.71,10.5,23.86,27.9003576232816,15671643,70.01
2444,2023Q2,-1.52,-0.38,-3.91,-5.37,8.41,-34.322488200020686,2001908,52.28
2449,2023Q2,4.25,2.24,7.71,21.19,32.89,67.05292612939294,71665507,49.56
2450,2023Q2,3.58,1.42,5.88,1.37,11.01,0.8840948355550455,10272394,40.43
2451,2023Q2,2.89,1.47,3.38,10.84,22.4,14.062975157284022,22329174,19.96
2453,2023Q2,2.9,1.22,5.99,5.53,26.96,20.104522534440957,4305461,54.26
2454,2023Q2,5.2,20.71,8.13,15.03,47.76,13.125776453655547,660683834,44.54
2455,2023Q2,2.76,0.64,4.03,11.82,39.43,70.68816115142776,4458308,37.75
2457,2023Q2,1.3,0.43,2.57,3.46,24.39,-2.602106304512526,17407947,63.39
2458,2023Q2,5.18,2.82,7.7,14.2,42.63,-12.354878737643116,13730353,38.74
2459,2023Q2,2.78,2.32,4.67,6.62,16.55,3.687439539738303,9427279,43.47
2460,2023Q2,-1.14,-0.41,-3.05,-11.74,2.28,-0.3194632732725797,4426874,50.53
2461,2023Q2,0.11,0.57,-0.2,1.02,21.81,18.9535557939292,7909960,49.69
2462,2023Q2,1.87,0.59,3.1,4.12,14.23,3.0098180866676527,4819588,44.04
2464,2023Q2,0.38,0.13,0.67,0.7,17.21,4.595212570563231,11830872,66.1
2465,2023Q2,-5.43,-2.14,-28.66,-7.46,10.22,7.443716088482974,2034640,81.68
2466,2023Q2,-0.52,-0.32,-2.86,-4.84,22.82,40.038492040465,4537395,58.72
2467,2023Q2,2.92,1.32,6.46,10.76,37.91,-7.395544284063556,7656059,56.47
2468,2023Q2,2.01,0.57,3.36,3.75,11.65,4.975849696016003,2024287,40.87
2471,2023Q2,6.33,1.93,10.68,7.94,36.71,68.952716906449,1485700,44.08
2472,2023Q2,3.88,2.39,5.49,15.19,27.5,39.74224627642444,14424229,32.58
2474,2023Q2,2.34,7.75,3.3,12.95,29.54,470.11919748754894,253134992,36.91
2476,2023Q2,3.42,1.49,5.02,11.19,27.08,40.73878854879137,9411254,34.11
2477,2023Q2,-0.34,-0.24,-0.91,-12.7,8.8,13.363891984649173,7905386,45.9
2478,2023Q2,2.44,1.49,3.34,10.2,20.81,54.532147045104814,9391085,31.57
2480,2023Q2,6.29,3.78,13.41,12.46,24.36,1.1893148532914408,6297270,54.39
2481,2023Q2,2.09,1.13,3.56,6.99,24.95,-19.724237452309882,28336068,49.89
2482,2023Q2,11.31,2.36,15.49,23.15,43.82,25.34460497869323,1759312,30.61
2483,2023Q2,1.03,0.31,1.34,-1.2,14.56,-5.342735518369375,4416350,42.64
2484,2023Q2,2.93,0.99,3.97,14.69,29.92,73.05510060832944,5481150,30.2
2485,2023Q2,-0.66,-0.04,-0.98,-5.74,6.74,2.95916961799991,8838521,27.06
2486,2023Q2,1.55,0.48,2.31,2.79,13.9,30.254376648170755,7732076,46.27
2488,2023Q2,3.84,1.59,5.55,12.97,26.16,33.37858861870528,3313533,32.14
2489,2023Q2,1.59,0.38,2.26,-1.02,9.11,11.959808478736427,19817311,30.15
2491,2023Q2,2.53,0.25,2.74,-83.49,16.47,40.89986973883705,1392480,11.16
2492,2023Q2,1.74,2.31,2.71,3.02,15.38,88.87743081570144,94096234,42.17
2493,2023Q2,7.35,3.0,12.7,25.34,37.63,-0.6749361771960412,4715909,44.04
2495,2023Q2,1.62,0.32,2.16,14.05,49.93,57.64043489945355,6362469,36.09
2496,2023Q2,2.8,1.89,4.55,11.95,50.94,9.737430357770995,1329785,41.03
2497,2023Q2,2.67,0.77,4.62,5.05,23.1,13.04979041954696,4253913,52.08
2498,2023Q2,-3.18,-1.91,-6.26,-97.88,41.1,-36.54700836768876,47280766,46.94
2501,2023Q2,0.95,0.48,2.17,12.94,25.26,7.022886950793741,78956540,66.07
2504,2023Q2,4.38,1.36,6.87,18.64,23.05,17.898493476409314,38814423,38.59
2505,2023Q2,0.87,0.37,1.44,-12.64,35.52,628.1972051837846,17652161,43.41
2506,2023Q2,0.04,-0.11,-0.3,14.11,55.69,-5.472535526690827,14052389,35.07
2509,2023Q2,-0.59,-0.52,-2.51,-36.24,28.69,-81.69957300828436,9234361,50.95
2511,2023Q2,0.91,0.18,1.14,7.08,27.42,-68.56669825753465,46672814,45.1
2514,2023Q2,0.75,0.71,1.13,4.94,10.63,-125.0117577383337,39622477,52.71
2515,2023Q2,0.75,0.18,1.2,4.82,7.97,-8.803394433745947,49332460,55.02
2516,2023Q2,1.9,0.49,7.87,2.08,3.94,0.4406453875457444,6416904,77.05
2520,2023Q2,2.09,1.25,4.88,17.27,27.36,31.95895435448131,55023791,61.3
2524,2023Q2,0.47,0.13,0.28,25.66,50.06,-233.1286629568858,35702992,51.45
2527,2023Q2,-0.09,-0.27,-0.79,-10.68,37.41,-75.76771644665334,22018334,54.67
2528,2023Q2,1.63,0.83,6.04,21.1,27.02,-769.2007416804919,20162988,73.77
2530,2023Q2,-0.11,-0.03,-0.29,-496.66,42.19,15228.337378640776,21374083,52.54
2534,2023Q2,1.2,0.62,1.99,25.83,43.57,1023.0851734520636,29867380,51.59
2535,2023Q2,2.86,1.95,6.73,8.0,11.66,18.413804525852814,22533235,58.84
2536,2023Q2,-0.03,-0.58,-1.63,21.64,57.02,238.47868125648523,41205827,71.11
2537,2023Q2,0.03,-0.18,-1.29,1.96,23.69,2.5248558026797134,15365230,73.43
2538,2023Q2,8.28,1.48,26.4,-30.63,91.18,499.51188539227746,21487571,63.55
2539,2023Q2,2.07,0.6,4.4,26.34,39.77,169.7482170663725,22308210,53.83
2540,2023Q2,2.09,1.59,6.32,22.96,37.62,25.40051590265681,30422223,74.09
2542,2023Q2,1.68,0.94,6.73,26.77,36.81,31.770323554909254,229444188,77.61
2543,2023Q2,1.23,0.46,4.53,3.62,6.25,4.38150553604634,13707167,78.97
2545,2023Q2,0.09,-0.62,-1.78,1.32,32.31,385.2087584781302,51308544,79.5
2546,2023Q2,4.5,4.56,12.61,9.23,11.49,12.721496946824534,11931935,64.45
2547,2023Q2,0.38,-0.18,-1.11,12.55,43.27,73.49230430864762,57259894,79.83
2548,2023Q2,3.7,5.38,7.78,30.8,37.71,78.47541033637212,41587012,54.99
2596,2023Q2,-0.62,-0.24,-1.06,-24.11,5.64,190.7538871098422,4082975,43.38
2597,2023Q2,3.2,3.22,8.91,8.06,12.86,32.43580314828335,21027083,69.33
2601,2023Q2,0.07,-0.2,-2.58,6.22,66.27,54.61937820252746,36464915,63.82
2603,2023Q2,1.64,4.79,2.47,15.85,21.31,240.05618196379098,884947290,48.98
2605,2023Q2,1.3,0.39,1.43,14.25,20.79,18.98646288304356,22889031,22.6
2606,2023Q2,2.04,1.29,3.26,16.61,21.32,-57.721618390794546,83178020,60.63
2607,2023Q2,4.09,1.56,5.62,14.82,24.45,28.77773788575219,43408576,29.22
2608,2023Q2,5.0,2.36,9.57,12.02,17.72,57.475577146752954,24886916,50.07
2609,2023Q2,0.9,0.94,1.11,4.22,9.68,200.36279075155653,479907879,42.06
2610,2023Q2,2.01,0.77,6.61,7.33,14.69,34.0797744212464,297279426,74.87
2611,2023Q2,2.13,0.4,2.66,-9.94,17.71,17.274363815413952,3900593,28.39
2612,2023Q2,1.54,1.13,1.89,9.55,22.02,-144.05896791871217,23709312,50.75
2613,2023Q2,0.56,0.06,0.28,6.23,12.45,21.841200755272506,10461848,70.47
2614,2023Q2,1.17,0.22,1.84,-2.07,29.36,-34.54395222100715,15778517,72.12
2615,2023Q2,-1.04,-1.59,-2.04,-9.82,-4.76,58.61046372636161,339857509,38.24
2616,2023Q2,0.82,0.41,1.24,-0.12,7.67,3.0825245939835986,10423498,49.93
2617,2023Q2,1.85,0.74,2.0,30.56,35.93,113.7946263476111,24608853,38.29
2618,2023Q2,3.95,1.95,11.2,15.09,22.05,29.805926302199254,321804655,67.68
2630,2023Q2,-0.15,-0.16,-1.34,-0.37,4.68,-5.461760568825353,5505632,62.89
2633,2023Q2,1.62,0.67,5.58,41.81,44.92,112.30503279726433,395449555,82.99
2634,2023Q2,3.09,1.38,8.11,7.63,10.86,10.438835188362491,47234606,65.78
2636,2023Q2,4.83,5.6,9.0,8.24,21.45,13.523880394282944,17185006,48.64
2637,2023Q2,2.41,1.87,3.03,18.81,19.83,130.3430814836519,90454124,50.12
2640,2023Q2,6.2,3.5,10.88,18.84,46.68,-3.709212791530935,3371121,46.82
2641,2023Q2,1.75,0.45,2.06,36.01,43.33,-3.2990386136456573,7764949,33.23
2642,2023Q2,1.17,0.47,2.0,1.71,12.54,18.576275170112584,4444157,47.9
2643,2023Q2,3.86,3.08,6.26,9.09,14.68,32.55248624545589,2454013,42.25
2645,2023Q2,4.32,2.55,8.1,14.05,19.48,4.244463576767213,24274768,49.95
2646,2023Q2,0.97,0.18,3.95,1.93,18.61,-90.30073053285479,73394649,85.16
2701,2023Q2,0.83,0.18,0.96,55.51,65.9,171.40816242427573,9850105,13.99
2702,2023Q2,1.41,-0.04,-0.19,4.65,80.37,-4.408454481183822,8599433,63.06
2704,2023Q2,3.07,1.9,3.88,-2.57,32.52,-1622.67469117631,28193119,19.78
2705,2023Q2,-0.4,-0.75,-2.95,-4.52,29.57,-54.009850506628474,15586415,69.42
2706,2023Q2,0.97,0.22,1.11,69.62,77.54,230.60007670939925,11473608,14.37
2707,2023Q2,7.46,5.54,17.06,27.51,37.09,11.866061749809374,10431896,59.71
2712,2023Q2,1.06,0.16,1.38,6.5,28.96,-3.4642111860274523,1776409,31.0
2718,2023Q2,13.76,6.43,29.1,37.74,46.94,-12.465192827043834,3734026,40.85
2719,2023Q2,-0.61,-0.07,-0.99,-7.17,10.76,-20.02444148349178,755685,33.14
2722,2023Q2,1.9,0.4,2.37,11.97,45.22,105.04226823467364,2941188,23.77
2723,2023Q2,2.79,2.85,4.63,6.28,59.12,18.443579874217814,20095422,46.78
2724,2023Q2,0.09,-0.2,-1.28,3.63,59.89,106.9900394884187,806933,62.97
2726,2023Q2,-5.45,-1.47,-19.33,-5.65,51.61,9.326391596523015,775720,71.36
2727,2023Q2,5.35,9.85,19.48,8.4,47.27,8.143165169254187,15286389,73.26
2729,2023Q2,6.13,8.91,12.02,12.36,53.75,23.879750753582773,4751037,50.44
2731,2023Q2,4.64,3.54,15.39,3.62,15.46,5.422185370306043,8417054,65.83
2732,2023Q2,4.13,3.36,8.06,9.87,47.35,3.4000836223222413,4535628,51.81
2734,2023Q2,3.09,0.64,7.56,1.96,14.55,-4.6438412834194605,1207100,65.46
2736,2023Q2,1.49,0.54,2.07,6.04,56.74,-68.2526350834979,2108138,42.56
2739,2023Q2,1.45,1.32,15.45,9.88,37.65,24.655908403620934,13599914,93.77
2740,2023Q2,-7.35,-0.76,-9.37,-23.33,44.24,4.328521046355264,225840,20.9
2743,2023Q2,10.18,4.63,26.67,8.75,15.61,3.117206321374851,2031924,65.15
2745,2023Q2,9.41,3.17,27.79,3.67,11.27,3.158047190680318,1503565,66.42
2748,2023Q2,2.69,1.2,5.23,12.14,31.41,3.5609040381642374,4866357,47.34
2751,2023Q2,14.59,3.75,34.9,10.82,49.14,11.372827874316698,476071,54.87
2752,2023Q2,11.0,7.54,19.15,16.34,53.8,3.937400837733503,1772916,43.17
2753,2023Q2,4.82,4.17,8.1,9.69,35.59,3.661019972073188,5831680,43.25
2754,2023Q2,3.5,3.08,9.4,7.77,40.95,25.217482375041953,4829136,67.55
2755,2023Q2,4.51,2.08,9.37,7.18,26.78,13.275956887231152,1441702,52.56
2756,2023Q2,6.01,2.68,10.26,19.72,59.66,11.93275799173467,906315,40.65
2762,2023Q2,1.43,1.61,6.81,5.41,16.09,37.68611377526953,16844528,87.29
2801,2023Q2,0.26,0.65,4.07,,,,2709534037,93.51
2812,2023Q2,0.38,0.59,4.36,,,,819496987,91.25
2816,2023Q2,4.01,3.42,14.64,15.41,37.13,,19835005,71.54
2820,2023Q2,0.38,0.58,3.47,,,,200338211,88.66
2832,2023Q2,2.44,1.47,5.18,19.18,39.92,,22693764,53.33
2834,2023Q2,0.3,0.77,5.72,,,,2089567541,94.61
2836,2023Q2,0.17,0.38,2.82,,,,290992916,94.07
2838,2023Q2,0.29,0.53,3.85,,,,899484559,92.59
2845,2023Q2,0.27,0.5,3.67,,,,789654257,92.89
2849,2023Q2,0.02,0.04,0.22,,,,342022662,90.59
2850,2023Q2,2.55,3.71,7.58,14.58,32.67,,47875511,66.82
2851,2023Q2,2.29,1.47,6.73,12.76,15.3,,52856514,65.82
2852,2023Q2,1.56,0.95,3.72,9.08,29.88,,19036010,59.11
2855,2023Q2,1.67,1.12,5.38,29.55,84.29,22.239881042180016,138129510,77.66
2867,2023Q2,-0.31,-1.06,-13.84,-10.45,-6.8,,1511058373,97.47
2880,2023Q2,0.29,0.77,5.59,,,,3729392935,94.87
2881,2023Q2,0.39,3.18,6.41,,,,10934873383,93.13
2882,2023Q2,0.27,1.98,4.96,,,,12709227302,94.33
2883,2023Q2,0.28,0.61,4.48,,,,3680091381,93.37
2884,2023Q2,0.3,0.7,5.03,,,,3557375872,93.74
2885,2023Q2,0.51,1.18,5.61,,,,3221729589,91.08
2886,2023Q2,0.45,1.34,6.14,,,,4213359320,92.61
2887,2023Q2,0.31,0.63,4.32,,,,2972739856,92.98
2889,2023Q2,0.38,0.33,3.1,,,,353666296,87.45
2890,2023Q2,0.38,0.84,6.18,,,,2695141486,93.58
2891,2023Q2,0.38,1.48,7.25,,,,8004243437,94.67
2892,2023Q2,0.31,0.97,5.73,,,,4259284415,94.47
2897,2023Q2,0.35,0.5,3.78,,,,603136976,90.8
2901,2023Q2,1.28,0.17,1.47,17.28,83.88,47.2850954792264,1002423,13.8
2903,2023Q2,2.09,1.07,5.46,17.0,57.22,26.374909347135794,120188747,66.08
2904,2023Q2,2.55,0.63,4.09,17.35,32.23,20.12901076323656,2061458,42.31
2905,2023Q2,-0.26,-1.38,-10.95,-9.5,-1.43,9.44767153402352,1538926989,97.31
2906,2023Q2,1.56,0.14,2.37,4.74,29.2,17.283958845934762,10798119,43.02
2908,2023Q2,1.19,0.45,3.39,1.67,24.76,15.063437325772203,38604143,82.69
2910,2023Q2,2.02,0.55,3.94,33.38,65.85,-61.12868177026184,5642289,55.96
2911,2023Q2,-5.27,-1.34,-19.66,-16.98,39.46,-3.9910568099744768,3912148,70.13
2912,2023Q2,2.9,5.17,14.53,4.54,33.95,24.166602276032243,240565417,82.6
2913,2023Q2,-0.31,-0.15,-0.9,-37.12,33.51,22.160223196492627,21724533,40.76
2915,2023Q2,4.43,4.46,5.35,4.4,32.61,691.61351412549,114908142,18.67
2916,2023Q2,9.13,2.34,12.35,15.04,52.16,0.11929014441577254,1407861,27.87
2923,2023Q2,0.44,0.02,0.05,46.41,51.23,313.4738098093665,111812066,57.55
2924,2023Q2,-8.0,-0.63,-11.47,-72.61,37.74,56.82602267126663,261883,34.09
2926,2023Q2,0.1,-1.39,-10.27,-8.98,34.05,37.34900130338949,14706528,95.84
2929,2023Q2,-0.87,-0.36,-1.36,-3.59,16.61,21.437400463934814,3816707,26.61
2937,2023Q2,1.81,1.17,5.32,3.2,24.97,0.7846753757449276,2338124,63.95
2939,2023Q2,-4.04,-0.93,-4.61,-45.27,23.31,0.09179100448156081,999295,10.49
2941,2023Q2,8.05,2.35,14.39,11.14,59.9,27.532235917130304,443007,49.5
2945,2023Q2,0.47,0.41,0.93,0.43,25.61,6.4892119497065055,5491446,66.73
2947,2023Q2,1.14,1.06,2.84,3.49,38.79,10.17804253610214,2783815,74.1
2948,2023Q2,4.45,2.82,9.45,9.83,38.07,18.841151239613428,1948834,61.71
2949,2023Q2,3.83,2.95,8.74,5.13,11.96,2.5857178054957948,1978877,58.84
3002,2023Q2,-0.25,-0.03,-0.35,-0.56,21.77,-0.8379777408619038,1836270,26.19
3003,2023Q2,3.79,1.91,4.93,17.98,31.38,8.67934663314054,8072067,24.91
3004,2023Q2,2.94,2.36,6.19,11.3,25.94,-12.538300918661118,4775018,56.45
3005,2023Q2,5.1,2.95,8.73,10.11,26.49,-1.6681369499636574,37183492,42.63
3006,2023Q2,-2.23,-1.68,-4.3,-14.85,2.87,18.738826147008904,19601552,46.9
3008,2023Q2,3.78,52.33,4.48,34.74,49.38,5.801580673910435,184263984,15.05
3010,2023Q2,2.56,4.15,5.69,3.86,8.52,2.5948913204702344,46657591,59.88
3011,2023Q2,-0.68,-0.13,-1.21,-10.71,13.61,8.720317172371132,2199563,34.06
3013,2023Q2,1.58,0.52,3.36,1.88,9.83,-0.2847736808386937,5792119,47.77
3014,2023Q2,10.52,4.84,14.33,30.22,55.45,52.33889556439736,8158927,32.65
3015,2023Q2,1.1,1.12,1.58,3.4,17.23,-0.4709257364348396,21980854,31.97
3016,2023Q2,1.17,0.27,1.52,3.75,10.71,2.0641761697322765,7378803,34.92
3017,2023Q2,4.27,6.04,12.73,10.86,19.95,-0.3851619092846433,60964571,66.37
3018,2023Q2,-4.66,-0.68,-51.02,-12.05,-0.03,4.237253574545484,1138247,93.12
3019,2023Q2,2.41,1.14,3.43,4.21,17.76,0.11618832213010127,20974193,31.64
3021,2023Q2,2.77,0.81,5.24,5.23,18.46,3.0828390132818484,2912593,49.28
3022,2023Q2,5.33,4.1,7.75,15.43,34.53,23.64811979789852,13971073,32.44
3023,2023Q2,5.09,7.57,12.63,9.71,25.91,35.470854701325,33078771,62.48
3024,2023Q2,1.11,0.18,1.73,5.89,26.68,58.780090079912775,4904866,43.23
3025,2023Q2,6.69,1.06,8.8,19.64,61.47,56.016134901402125,1182665,27.59
3026,2023Q2,3.33,3.59,5.07,7.91,19.17,1.0630297905091586,15919158,37.97
3027,2023Q2,1.04,0.13,1.53,0.31,21.66,8.673943723204312,3732430,39.42
3028,2023Q2,2.0,1.04,4.16,2.97,7.39,-1.3806523832912105,19946147,72.35
3029,2023Q2,4.2,2.15,8.48,5.38,11.52,-0.8299616142753397,7756265,50.69
3030,2023Q2,5.23,2.02,6.85,26.02,59.22,118.53756194802294,9097316,26.88
3031,2023Q2,1.7,0.36,2.02,6.01,25.47,-10.11254111664919,3645337,18.98
3032,2023Q2,4.76,2.61,9.77,10.36,22.43,17.089703293654225,8211491,53.67
3033,2023Q2,1.94,0.72,3.49,2.5,6.18,6.1482218298538145,33496560,75.17
3034,2023Q2,10.64,19.1,19.25,24.31,41.82,73.47445688771083,117894736,53.16
3035,2023Q2,6.36,3.68,9.66,17.32,44.17,45.108032002676715,13872983,35.5
3036,2023Q2,1.78,1.61,3.09,1.69,3.51,7.1160896369973985,192566125,70.17
3037,2023Q2,3.15,4.27,7.28,10.16,20.39,60.803596383374824,220867507,59.05
3038,2023Q2,5.26,1.46,9.27,9.07,20.75,-3.3138255986949487,4179458,43.66
3040,2023Q2,1.44,0.37,1.62,46.24,71.56,308.2092381003953,1657589,14.89
3041,2023Q2,-11.22,-2.09,-13.22,-50.33,24.42,-0.2550592852854866,3446782,17.18
3042,2023Q2,3.74,2.28,6.06,14.83,34.41,102.35300906604674,19104539,43.05
3043,2023Q2,4.95,1.74,15.52,6.36,22.03,0.7371517050800495,1524575,70.2
3044,2023Q2,2.89,4.0,5.14,8.18,16.15,25.263119605041084,74284540,46.63
3045,2023Q2,3.74,2.04,9.7,10.13,19.7,21.317611254351945,186394051,64.65
3046,2023Q2,5.27,1.58,13.87,3.58,8.0,0.07630542310776108,2597144,68.27
3047,2023Q2,-1.27,0.11,-3.31,-5.26,23.44,23.85809388368093,6794825,53.96
3048,2023Q2,1.98,-0.17,-0.88,1.54,3.29,2.164859010548836,27479613,81.87
3049,2023Q2,-1.85,-0.34,-2.95,-45.55,-31.17,17.725584946255214,14991307,32.36
3050,2023Q2,1.53,0.34,2.19,11.53,39.05,-0.7727363509268842,5003438,46.28
3051,2023Q2,0.92,0.13,0.9,2.42,17.65,-186.31374693912258,4167104,44.92
3052,2023Q2,1.31,0.55,3.4,7.64,12.52,3.753064082491351,8710332,62.71
3054,2023Q2,0.86,0.08,0.88,-100.12,50.79,4.701733764325595,824092,4.21
3055,2023Q2,1.55,0.48,2.01,-14.07,13.61,45.47348813272995,3637941,28.43
3056,2023Q2,1.02,0.84,2.83,26.84,43.41,26.503541179643303,20699045,67.19
3057,2023Q2,-3.77,-0.54,-5.87,-18.84,38.5,-10.273858921161825,1279324,34.06
3058,2023Q2,1.04,0.14,1.36,-2.02,13.38,-21.25643867577696,4087519,63.29
3059,2023Q2,1.21,0.57,1.88,3.5,23.88,-48.44612657803775,16211601,45.17
3060,2023Q2,-4.04,-1.22,-6.56,-15.48,4.6,-10.111841366044432,4140471,37.73
3062,2023Q2,-2.89,-0.68,-4.48,-15.05,-1.55,-0.9141519986628438,7097516,31.53
3064,2023Q2,-1.37,-0.13,-7.67,-62.73,89.64,299.0053519135615,381589,71.51
3066,2023Q2,-6.54,-1.06,-9.73,-78.02,-20.98,-148.28515573101524,1610090,29.14
3067,2023Q2,2.04,0.34,2.74,9.78,33.8,-1.1247040252565115,352641,28.66
3071,2023Q2,2.49,0.83,4.74,3.07,30.11,43.121352536005006,3891866,54.08
3073,2023Q2,-0.48,-0.18,-1.49,2.66,47.28,69.2028145055285,1140862,59.04
3078,2023Q2,7.15,3.34,13.28,16.49,24.43,17.60988541816765,12057134,51.77
3081,2023Q2,-1.39,-0.78,-1.71,-17.56,16.28,-0.7958294108805544,4827581,17.64
3083,2023Q2,0.82,0.11,0.9,-10.03,78.3,207.13027053796628,1336563,9.8
3085,2023Q2,-7.58,-0.69,-12.48,-41.02,19.02,35.57537912578056,251600,40.0
3086,2023Q2,2.33,0.36,2.61,5.48,63.95,3.3834817316548973,350654,12.02
3088,2023Q2,5.64,3.76,9.48,13.26,34.55,-1.7804773153120832,6415297,41.98
3090,2023Q2,3.87,1.61,5.51,8.18,15.79,50.23829899359675,9775679,40.32
3092,2023Q2,-1.21,-0.82,-3.87,-9.47,13.47,-31.484903606571606,5396478,59.87
3093,2023Q2,7.65,1.08,13.57,18.88,34.47,0.8024323506937174,2024147,49.6
3094,2023Q2,2.9,0.42,3.35,13.13,68.34,117.31483347246609,1229720,17.16
3095,2023Q2,-2.49,-2.94,-81.18,-11.27,15.87,-11.70382932798859,818390,95.98
3105,2023Q2,-0.76,-1.18,-2.18,-11.24,16.42,19.527781426174233,65109602,47.68
3114,2023Q2,2.13,0.81,3.5,4.27,10.81,11.031122384133774,2620417,41.09
3115,2023Q2,-5.83,-0.32,-6.19,-1171.49,37.79,815.5038759689922,226540,3.76
3118,2023Q2,3.85,0.97,5.92,10.3,33.63,33.09604630149698,825364,37.16
3122,2023Q2,-4.96,-0.97,-7.98,-23.88,30.31,12.217542063251962,734961,37.47
3128,2023Q2,1.88,0.45,3.38,5.38,29.15,-99.2761351614133,1268494,51.33
3130,2023Q2,6.46,6.71,14.45,21.83,86.92,78.43101328864918,3594389,60.24
3131,2023Q2,3.79,9.41,8.0,19.16,40.38,-22.882431413491098,7521587,55.71
