coid,year,K_avg
4545,2025,39.97950416067762
4551,2020,45.8296883489288
4551,2021,43.58180455518543
4551,2022,42.639055992987466
4551,2023,44.99355313671382
4551,2024,39.224825579202765
4551,2025,44.669919579736295
4552,2020,47.145309133587475
4552,2021,46.844878769146376
4552,2022,53.74113763375649
4552,2023,44.49999391575766
4552,2024,40.05892813302351
4552,2025,52.763243303088665
4555,2020,45.713125112943814
4555,2021,44.77798562553395
4555,2022,51.66182587637628
4555,2023,54.31637779781917
4555,2024,43.49921738965003
4555,2025,40.59527639047311
4557,2020,53.81771775911328
4557,2021,56.06682331297276
4557,2022,47.518675268686664
4557,2023,49.190664305689175
4557,2024,45.05390792377192
4557,2025,44.96066706743639
4560,2020,49.195680970332226
4560,2021,54.214433624776554
4560,2022,50.003516923321406
4560,2023,53.7194551509742
4560,2024,48.50093171832515
4560,2025,44.78164388158959
4562,2020,40.4044560959736
4562,2021,44.60104231153794
4562,2022,51.78528683602766
4562,2023,50.176128239705555
4562,2024,45.374459103944815
4562,2025,32.40718128307592
4564,2020,44.13302352334823
4564,2021,47.43184463490959
4564,2022,41.74921660899727
4564,2023,40.88301083790478
4564,2024,39.93922914667917
4564,2025,40.474684231452244
4566,2020,51.7416600276851
4566,2021,42.96859602688666
4566,2022,43.98143642284168
4566,2023,42.15620991562758
4566,2024,43.12129589840414
4566,2025,39.88919783858407
4569,2023,42.765996582410004
4569,2024,47.99199100142092
4569,2025,42.91904495818766
4571,2020,47.786728606062574
4571,2021,40.931399076746686
4571,2022,46.09296276422809
4571,2023,53.795752197936075
4571,2024,53.05325028637175
4571,2025,40.41437220309865
4572,2020,36.222067344274826
4572,2021,44.68008695618404
4572,2022,43.39617440497703
4572,2023,46.077636449685926
4572,2024,39.996947035593976
4572,2025,43.755084414218125
4576,2020,43.647748939740445
4576,2021,45.298543719030924
4576,2022,44.72456681118178
4576,2023,41.5696202643468
4576,2024,46.04065528575084
4576,2025,39.13255346525299
4581,2020,50.829353597125454
4581,2021,45.19679737754886
4581,2022,50.48653241921218
4581,2023,46.405307357764016
4581,2024,42.371958779113584
4581,2025,43.15652366379519
4583,2020,35.013467835720746
4583,2021,53.89601329381788
4583,2022,43.62459069158921
4583,2023,45.754071912203656
4583,2024,52.77521095410635
4583,2025,40.04775413825264
4585,2024,46.34940485596237
4585,2025,42.12781334117836
4588,2022,44.15110840612927
4588,2023,54.4188246327789
4588,2024,38.61936540414862
4588,2025,36.87769402533218
4720,2020,47.53320042239561
4720,2021,44.92475354217808
4720,2022,41.38098347221827
4720,2023,50.360747204646586
4720,2024,44.27743320536444
4720,2025,49.28044641980362
4722,2020,58.232538229385455
4722,2021,58.30905303755805
4722,2022,49.0131170263773
4722,2023,51.37619812071382
4722,2024,48.14898446894704
4722,2025,53.161715113810445
4736,2020,49.16082351222161
4736,2021,42.88327101926471
4736,2022,48.1514067133498
4736,2023,44.27942642940366
4736,2024,46.864121469996405
4736,2025,42.89454644238968
4737,2020,46.207387112737074
4737,2021,40.70756340168015
4737,2022,48.29548127793413
4737,2023,39.908681294475016
4737,2024,36.373135717369394
4737,2025,49.04937500965022
4739,2020,44.284268940390156
4739,2021,49.59164274183116
4739,2022,42.45468641980533
4739,2023,39.18994241700246
4739,2024,38.80334649591649
4739,2025,42.485373377054074
4746,2020,43.753253733601184
4746,2021,41.53944805754801
4746,2022,49.2196557118131
4746,2023,44.49795323199485
4746,2024,38.7140743762076
4746,2025,48.02064327292643
4755,2020,53.26993895193432
4755,2021,50.87715570184923
4755,2022,42.615561724902385
4755,2023,44.43670595910717
4755,2024,42.06334226650739
4755,2025,47.227028238733006
4763,2020,44.76231456380702
4763,2021,48.163601520321414
4763,2022,53.85411862495613
4763,2023,53.80898990788316
4763,2024,49.06949844006585
4763,2025,35.74315686449846
4764,2020,56.61776613098805
4764,2021,56.7217034717956
4764,2022,49.804012079057635
4764,2023,44.0751219637474
4764,2024,48.34516845431506
4764,2025,57.495528765752155
4766,2020,53.47058604803052
4766,2021,52.189207402184344
4766,2022,48.28317281718697
4766,2023,56.988987995037334
4766,2024,44.67637345562338
4766,2025,46.96798647413502
4770,2020,53.77729348926196
4770,2021,55.60601200395243
4770,2022,48.721352236037056
4770,2023,46.43813249293839
4770,2024,42.58371942479628
4770,2025,41.269465224020294
4771,2021,48.04189570484
4771,2022,48.37522929481999
4771,2023,61.68422567552661
4771,2024,43.20852791371484
4771,2025,46.81246661337441
4807,2020,46.472831808388
4807,2021,46.54995834203825
4807,2022,44.011250546668606
4807,2023,45.81804646031006
4807,2024,42.18341219238043
4807,2025,33.879004991134806
4904,2020,45.20225464941256
4904,2021,63.26340495069632
4904,2022,54.6445824234786
4904,2023,62.12300313632846
4904,2024,57.11730686701993
4904,2025,51.98838638730163
4906,2020,53.71497883323738
4906,2021,50.20668123561191
4906,2022,48.61558209447195
4906,2023,47.739309985531776
4906,2024,45.22061231436747
4906,2025,45.970463825486405
4912,2020,45.01504827900315
4912,2021,52.48009580801324
4912,2022,42.35107115666147
4912,2023,41.345759638247024
4912,2024,47.40730558464492
4912,2025,41.594388584619374
4915,2020,47.4513717353178
4915,2021,50.29897334314574
4915,2022,48.88746682311766
4915,2023,53.477540165582234
4915,2024,50.34487969950186
4915,2025,48.684264470650895
4916,2020,43.109897280654394
4916,2021,45.86927595193898
4916,2022,44.138880499350435
4916,2023,45.545855582146615
4916,2024,43.77610601596456
4916,2025,45.65118135493111
4919,2020,50.23213943525571
4919,2021,49.353563504950415
4919,2022,46.844736672333234
4919,2023,51.118542914292235
4919,2024,39.9145045350517
4919,2025,42.905854501840274
4927,2020,49.64557624018836
4927,2021,52.72224053980334
4927,2022,40.05134621922966
4927,2023,46.00118516429597
4927,2024,35.41230253885391
4927,2025,44.90348151167879
4930,2020,52.27629710897993
4930,2021,48.73079758150643
4930,2022,41.97134156365516
4930,2023,50.01425060449726
4930,2024,44.757264584415225
4930,2025,43.76544198796377
4934,2020,49.53433843123979
4934,2021,44.21911543585223
4934,2022,47.38728847404144
4934,2023,43.487862617370865
4934,2024,34.327521527258384
4934,2025,43.743117661849666
4935,2020,43.4629630453169
4935,2021,40.96694929949207
4935,2022,42.99462086762519
4935,2023,50.170456379550494
4935,2024,46.04222116345062
4935,2025,43.312426291899634
4938,2020,50.0682973854873
4938,2021,49.56811480751984
4938,2022,57.108770716244194
4938,2023,64.45237867951623
4938,2024,49.802024070626196
4938,2025,45.12206191871636
4942,2020,54.202531963550626
4942,2021,56.07434739225662
4942,2022,47.60412112413819
4942,2023,59.49206954270834
4942,2024,49.80906539334958
4942,2025,54.41368036879762
4943,2020,43.783720656765965
4943,2021,34.88144941759551
4943,2022,35.99348773422333
4943,2023,42.575137359718944
4943,2024,45.020032703142306
4943,2025,49.118670381902966
4949,2023,45.11025465413027
4949,2024,38.06239038376128
4949,2025,40.59132428001794
4952,2020,51.0561081798334
4952,2021,50.06712773846702
4952,2022,43.95193930756679
4952,2023,49.99405901761244
4952,2024,39.57909914057643
4952,2025,44.91739646873923
4956,2020,45.2045956788209
4956,2021,48.04493099816524
4956,2022,43.116725648934214
4956,2023,41.03247939408251
4956,2024,44.21454453821168
4956,2025,34.89409310240063
4958,2020,46.47005901913188
4958,2021,47.57402767372824
4958,2022,50.75213717986728
4958,2023,54.75167529215048
4958,2024,47.136608858195416
4958,2025,50.10235582676206
4960,2020,48.428779749411085
4960,2021,47.57941899843653
4960,2022,43.08881016357811
4960,2023,49.55138790353341
4960,2024,43.32665505029043
4960,2025,45.9399021981531
4961,2020,57.12775943751883
4961,2021,50.55963789010478
4961,2022,41.75268750653144
4961,2023,48.061870764419176
4961,2024,44.358295202458955
4961,2025,38.19535185002942
4967,2020,49.74172033726351
4967,2021,47.13208023208811
4967,2022,39.99043374621774
4967,2023,53.934534864924906
4967,2024,36.67473404198504
4967,2025,50.80208236202339
4968,2020,53.911569543945205
4968,2021,43.86625213126747
4968,2022,38.56087259560024
4968,2023,47.28072529098069
4968,2024,44.33070166127857
4968,2025,39.005211302484184
4976,2020,52.73487737817475
4976,2021,41.36816776479892
4976,2022,41.309448921854695
4976,2023,41.78927380083408
4976,2024,38.70360150224062
4976,2025,37.7909273845454
4977,2020,49.097754111399574
4977,2021,45.216324895541824
4977,2022,46.994065538736926
4977,2023,42.12376644814361
4977,2024,48.31764553732527
4977,2025,44.62645164389304
4989,2020,47.48846016658489
4989,2021,46.780958423218614
4989,2022,39.55324241186408
4989,2023,41.89105177158334
4989,2024,34.70904889210767
4989,2025,48.37757975042573
4994,2020,48.134260006749656
4994,2021,42.46135148748245
4994,2022,38.18716981995527
4994,2023,40.21367613908443
4994,2024,49.31248238778101
4994,2025,49.352332971322426
4999,2020,52.938194137715755
4999,2021,45.645301204975226
4999,2022,46.378813368634916
4999,2023,43.173662018837895
4999,2024,43.66298069794306
4999,2025,42.500681263198715
5007,2020,52.37340943175771
5007,2021,58.165576066520124
5007,2022,45.64516862783406
5007,2023,56.37311133990891
5007,2024,48.25012258060809
5007,2025,57.58899721115453
5203,2020,47.13176070452509
5203,2021,42.14087169420363
5203,2022,42.21023637254579
5203,2023,43.64619126748853
5203,2024,41.363276801522694
5203,2025,44.853237094935736
5215,2020,49.42773329710246
5215,2021,41.24006547466647
5215,2022,37.37740287785111
5215,2023,42.401068896860075
5215,2024,43.36440035236895
5215,2025,42.48063661314978
5222,2020,50.4365345509709
5222,2021,55.38940094433756
5222,2022,40.55149224856629
5222,2023,40.54430942456919
5222,2024,38.601368255348696
5222,2025,48.24429278246616
5225,2020,38.724106068266614
5225,2021,38.26626086784484
5225,2022,46.95417696870736
5225,2023,50.45227388950286
5225,2024,53.53784199064589
5225,2025,44.70730518891992
5234,2020,55.78311268424979
5234,2021,51.9256992746585
5234,2022,39.34697851931802
5234,2023,47.59191238378599
5234,2024,48.094880874242264
5234,2025,50.60556304781414
5243,2020,54.7668911188021
5243,2021,42.303157668453785
5243,2022,44.34783888641657
5243,2023,43.0962921775074
5243,2024,44.81889934502767
5243,2025,49.89312976342526
5244,2020,54.54226321615778
5244,2021,57.65566387366373
5244,2022,45.18045958852998
5244,2023,49.90456249710034
5244,2024,43.6442320500893
5244,2025,39.480864575941524
5258,2020,43.7024767260499
5258,2021,48.89172992678596
5258,2022,48.18414363481133
5258,2023,48.23177449874066
5258,2024,45.78252607210521
5258,2025,45.8600253302581
5269,2020,52.32678422101312
5269,2021,45.57792921661193
5269,2022,41.38150061328924
5269,2023,52.91930778516114
5269,2024,49.66098355694951
5269,2025,43.66603785365711
5283,2020,61.48502604350476
5283,2021,49.9126009693216
5283,2022,53.82705129261839
5283,2023,53.424906137108145
5283,2024,51.899159921194325
5283,2025,42.75487803387701
5284,2020,38.81322660382113
5284,2021,50.570846131549544
5284,2022,51.93472046332642
5284,2023,43.53641009394982
5284,2024,47.642364081602224
5284,2025,49.78478965930422
5285,2020,49.52492243961239
5285,2021,47.02636741961366
5285,2022,42.49569142097555
5285,2023,46.0199313597256
5285,2024,36.688917117596795
5285,2025,49.546247040291384
5288,2020,45.6705817215154
5288,2021,47.31215302991952
5288,2022,49.15189121542841
5288,2023,49.87121327717589
5288,2024,44.05999272788319
5288,2025,43.20057259609764
5292,2020,54.8330581724283
5292,2021,47.74299945477333
5292,2022,52.60768029017609
5292,2023,47.900376141405
5292,2024,46.557334109973475
5292,2025,49.81065377916375
5306,2020,46.98830051528617
5306,2021,48.19875297297145
5306,2022,47.11807023457845
5306,2023,46.086023446278766
5306,2024,41.379205842259545
5306,2025,41.80641082742346
5388,2020,47.90244498048226
5388,2021,48.144143091724324
5388,2022,46.650715640311105
5388,2023,54.055196345442475
5388,2024,44.86110709231386
5388,2025,43.07966497801911
5434,2020,54.16101248981251
5434,2021,58.79440641340741
5434,2022,56.67193509122665
5434,2023,56.25783830751253
5434,2024,55.47803644884382
5434,2025,53.797669077202876
5469,2020,49.17475337359346
5469,2021,52.44625118118512
5469,2022,42.15750203002138
5469,2023,56.26585517902041
5469,2024,42.89125583851098
5469,2025,51.281135382052625
5471,2020,49.192235026469966
5471,2021,50.29793994930364
5471,2022,42.85304970702286
5471,2023,50.94925771763749
5471,2024,42.014588694638846
5471,2025,41.72850387797372
5484,2020,53.98865594450251
5484,2021,46.062697219963425
5484,2022,46.848579459336726
5484,2023,51.74199854421892
5484,2024,45.47869361157041
5484,2025,36.07702883087601
5515,2020,59.39701370813334
5515,2021,56.73537413061545
5515,2022,51.053595134877014
5515,2023,57.806597386952625
5515,2024,46.427446752825205
5515,2025,52.206013197377985
5519,2020,52.72026601194212
5519,2021,48.680945586029864
5519,2022,53.70836668499261
5519,2023,58.72176387193687
5519,2024,46.37940389192672
5519,2025,48.493046729122405
5521,2020,49.06516367355447
5521,2021,44.03899554060176
5521,2022,48.72710009377703
5521,2023,59.48498409153624
5521,2024,39.6417699413744
5521,2025,52.64584109551864
5522,2020,58.17149422968012
5522,2021,55.370998813493365
5522,2022,49.44500348927799
5522,2023,52.00571012848996
5522,2024,52.35528659642576
5522,2025,46.642730631785376
5525,2020,59.66351075354628
5525,2021,53.47553601961169
5525,2022,47.97882443269122
5525,2023,55.565409429263426
5525,2024,51.472269289881325
5525,2025,56.94175160167524
5531,2020,47.1631113583798
5531,2021,40.78784998724997
5531,2022,41.987152461877116
5531,2023,39.93176512014609
5531,2024,41.69990982003358
5531,2025,39.51922540626518
5533,2020,54.722206971137574
5533,2021,54.563369155718036
5533,2022,54.487502804419826
5533,2023,55.03221096048338
5533,2024,47.13479535072497
5533,2025,41.76610493535214
5534,2020,53.37753381555258
5534,2021,49.453973309235934
5534,2022,54.988889982974904
5534,2023,56.964735005933456
5534,2024,47.00216917472543
5534,2025,47.76369762903749
5538,2020,56.25187996855376
5538,2021,47.35067924196177
5538,2022,48.734396152052646
5538,2023,44.64485306340538
5538,2024,46.236637030995674
5538,2025,54.0285274654988
5546,2020,56.44934833821616
5546,2021,46.182165726165316
5546,2022,47.907715326831905
5546,2023,44.42267333578417
5546,2024,45.61863251281542
5546,2025,49.9067416426135
5607,2020,47.52464756431457
5607,2021,53.784263276780116
5607,2022,42.42904247445822
5607,2023,45.1979751313598
5607,2024,42.12777931846123
5607,2025,50.46981609127575
5608,2020,47.56738961480829
5608,2021,46.34600310405988
5608,2022,41.108989100969666
5608,2023,35.445038743062355
5608,2024,36.791914306778516
5608,2025,38.0940138975704
5706,2020,46.74614924109755
5706,2021,45.64451376699482
5706,2022,48.42988796160754
5706,2023,40.223543234958726
5706,2024,45.66751940794648
5706,2025,40.68186663559695
5871,2020,58.565374911373496
5871,2021,58.614785917754276
5871,2022,53.535365583833396
5871,2023,48.44710248483058
5871,2024,42.55971829885461
5871,2025,49.05773019322036
5876,2020,51.35201071786608
5876,2021,62.56660846490236
5876,2022,52.91135983516311
5876,2023,54.79763884100262
5876,2024,48.92812846041032
5876,2025,53.568063466368734
5880,2020,57.012721807126454
5880,2021,67.77760747157416
5880,2022,56.07791134012779
5880,2023,54.66910436881034
5880,2024,47.17776037448716
5880,2025,52.66248325773402
5906,2020,55.569781313018694
5906,2021,53.799838256762285
5906,2022,51.53999971840459
5906,2023,51.57641998412977
5906,2024,45.45020121727822
5906,2025,46.02329719583818
5907,2020,43.79081396973332
5907,2021,40.70853311603576
5907,2022,44.85892381495672
5907,2023,38.53163275563306
5907,2024,38.428245345230586
5907,2025,34.43162290016057
6005,2020,58.6157574899102
6005,2021,58.01895144952963
6005,2022,47.529389383391184
6005,2023,57.83106674033896
6005,2024,59.278046757128635
6005,2025,50.858120163214096
6024,2020,54.58903631316731
6024,2021,53.73947936444718
6024,2022,53.039887919782295
6024,2023,62.965047832763354
6024,2024,57.87889257195542
6024,2025,52.81277172680206
6108,2020,49.93508379350908
6108,2021,50.82623461529603
6108,2022,49.74426140206304
6108,2023,47.8792639366486
6108,2024,38.19892969927074
6108,2025,45.07817720167069
6112,2020,55.61798106832431
6112,2021,50.97574919874405
6112,2022,42.29050819891804
6112,2023,47.456419189821005
6112,2024,42.25195458484852
6112,2025,38.73797864151668
6115,2020,55.15414305820011
6115,2021,58.29307278982877
6115,2022,54.17232980287748
6115,2023,57.08318106373034
6115,2024,46.89862800810571
6115,2025,52.546638707849795
6116,2020,49.666675537213216
6116,2021,48.51404489905391
6116,2022,43.588577225356275
6116,2023,43.651076745278026
6116,2024,38.67292932969197
6116,2025,46.71644736085496
6117,2020,54.924324449458716
6117,2021,46.852556179729504
6117,2022,37.125133819495964
6117,2023,51.93488941194961
6117,2024,39.633861274528094
6117,2025,41.67951760423652
6120,2020,48.26901088441639
6120,2021,44.74527839787573
6120,2022,41.68736213051636
6120,2023,45.957658907816715
6120,2024,42.14505469770123
6120,2025,45.42576003419311
6128,2020,48.62006398125893
6128,2021,53.61207738439394
6128,2022,53.19349519734339
6128,2023,53.32695675625715
6128,2024,48.07830945258612
6128,2025,41.50253661859913
6133,2020,55.746091579805345
6133,2021,49.549789627244095
6133,2022,41.86974373083548
6133,2023,35.570663959380724
6133,2024,42.26532910337066
6133,2025,43.45713051185418
6136,2020,57.9710882151111
6136,2021,51.38856972295101
6136,2022,54.09489741132853
6136,2023,58.514858645993755
6136,2024,47.32518508968063
6136,2025,54.260676431148994
6139,2020,48.29048014970362
6139,2021,47.868640368100195
6139,2022,55.392149362920286
6139,2023,54.646029687891655
6139,2024,46.86700078411515
6139,2025,56.40626908876694
6141,2020,50.333851284751034
6141,2021,51.43689868258274
6141,2022,44.903129064942746
6141,2023,42.92490587927828
6141,2024,43.10260071154527
6141,2025,40.209027274036885
6142,2020,48.168791452712455
6142,2021,41.58942802857228
6142,2022,42.52312547904893
6142,2023,42.007089263093135
6142,2024,45.23606880075153
6142,2025,42.851340390682296
6152,2020,53.2862422072716
6152,2021,46.56227356055669
6152,2022,44.4484632981276
6152,2023,47.14811256421453
6152,2024,43.624527551584485
6152,2025,41.037827524529085
6153,2020,51.225104287127564
6153,2021,47.75562074458862
6153,2022,44.558504225593516
6153,2023,43.96163766284007
6153,2024,37.8822874977534
6153,2025,42.957601765591036
6155,2020,43.26144131762755
6155,2021,44.71678061672569
6155,2022,50.82831083380474
6155,2023,42.390970995651216
6155,2024,41.68044657369697
6155,2025,50.19483934147389
6164,2020,54.309504388756515
6164,2021,46.35007105813367
6164,2022,39.509335950099796
6164,2023,44.71110588750858
6164,2024,44.10143224058219
6164,2025,43.82469979015711
6165,2020,54.03262045884662
6165,2021,38.82984784318214
6165,2022,42.28972511589803
6165,2023,50.37795859824307
6165,2024,43.574168989231836
6165,2025,45.63181974399828
6166,2020,48.18189885231824
6166,2021,44.42907469103112
6166,2022,48.105579072060586
6166,2023,45.045280333292
6166,2024,46.081079130195484
6166,2025,43.88533754597956
6168,2020,50.96619839779528
6168,2021,48.124407603204624
6168,2022,47.370252953840215
6168,2023,46.37344739607273
6168,2024,40.65598157975305
6168,2025,45.60502616944248
6176,2020,47.07235137964044
6176,2021,50.49780190032189
6176,2022,58.2850370941949
6176,2023,57.60330705878042
6176,2024,56.417020408516215
6176,2025,41.570829926708015
6177,2020,51.89791790955057
6177,2021,46.023818138482206
6177,2022,56.48949955556397
6177,2023,57.3549053485485
6177,2024,48.31199633912945
6177,2025,47.833630495683536
6183,2020,46.65464741448459
6183,2021,41.494157372659714
6183,2022,53.725495426745326
6183,2023,54.37497129009685
6183,2024,58.28441601160367
6183,2025,51.00935193304722
6184,2020,51.38548443575731
6184,2021,53.99053160361901
6184,2022,56.972343872842586
6184,2023,47.63529208837761
6184,2024,52.2096535821332
6184,2025,45.335810446218595
6189,2020,61.00554974555329
6189,2021,64.66786906110998
6189,2022,55.858789099688885
6189,2023,63.563042316838875
6189,2024,47.70279500736707
6189,2025,42.66875842276517
6191,2020,50.354832908155764
6191,2021,50.97110284624025
6191,2022,43.968389549949194
6191,2023,61.134580380092444
6191,2024,41.93816855121932
6191,2025,48.86495088217699
6192,2020,49.40308224680524
6192,2021,47.760386777340145
6192,2022,45.66345810731639
6192,2023,55.08212815921389
6192,2024,50.00339289700972
6192,2025,49.58951461671942
6196,2020,47.310226776776815
6196,2021,50.131737374787186
6196,2022,43.88007167350496
6196,2023,45.37968380893354
6196,2024,47.79677841508737
6196,2025,56.586132694138435
6197,2020,50.5615088420803
6197,2021,54.53023332744127
6197,2022,49.51568377392857
6197,2023,52.167905312598116
6197,2024,44.65876770665098
6197,2025,45.86706651104274
6201,2020,60.97736099892919
6201,2021,52.25915867397169
6201,2022,52.73038753214264
6201,2023,62.624938524411306
6201,2024,48.23603861299366
6201,2025,47.63438296679443
6202,2020,48.81109607861053
6202,2021,49.658635133465346
6202,2022,44.721576495911506
6202,2023,46.59704037067051
6202,2024,41.44743417214847
6202,2025,48.22748294503714
6205,2020,54.15384041397205
6205,2021,53.043084628173425
6205,2022,44.6103999594718
6205,2023,42.94447612632735
6205,2024,42.97357265918811
6205,2025,38.596003297499735
6206,2020,48.08924716574132
6206,2021,53.759012617075335
6206,2022,44.962231614795044
6206,2023,55.13193855012948
6206,2024,53.84947105788177
6206,2025,43.406290269032546
6209,2020,47.34842335093703
6209,2021,44.7691136520997
6209,2022,43.30030222916012
6209,2023,41.048041692798414
6209,2024,43.62560959905891
6209,2025,51.56780083757667
6213,2020,49.4441455826144
6213,2021,46.16012155527332
6213,2022,45.39529689001783
6213,2023,49.60287287441939
6213,2024,44.784054264209274
6213,2025,50.50084897474227
6214,2020,55.61108120510423
6214,2021,53.14925754278689
6214,2022,45.502246044351516
6214,2023,54.70375024354076
6214,2024,49.641246247372884
6214,2025,45.80516437264521
6215,2020,49.07556537640815
6215,2021,49.15904159105939
6215,2022,43.256996793174324
6215,2023,45.00589281658256
6215,2024,51.307540802375215
6215,2025,42.59319078398429
6216,2020,50.57942507604284
6216,2021,48.97272086027636
6216,2022,45.23167477259384
6216,2023,51.77994770991187
6216,2024,50.361067148598565
6216,2025,42.81715835547701
6224,2020,48.80498235046155
6224,2021,44.755999415232985
6224,2022,39.80815809186425
6224,2023,45.58773070435303
6224,2024,43.86536149715578
6224,2025,45.002152053665995
6225,2020,53.58363893801247
6225,2021,54.679654966315475
6225,2022,43.54630274931345
6225,2023,46.67404442671258
6225,2024,54.890982361901024
6225,2025,48.99023055677792
6226,2020,51.43502305141192
6226,2021,46.23595723691027
6226,2022,38.40838596341137
6226,2023,42.26137890915943
6226,2024,43.976712065731746
6226,2025,42.80472140548057
6230,2020,38.78112235807528
6230,2021,43.00087588344883
6230,2022,38.79554844342674
6230,2023,42.80318824074036
6230,2024,40.535101374023476
6230,2025,43.15680924587108
6235,2020,47.16092186895256
6235,2021,50.288005790876134
6235,2022,45.20776777514881
6235,2023,52.53222146079984
6235,2024,41.833543753349886
6235,2025,44.77120391304938
6239,2020,50.21701353965257
6239,2021,51.453027489484505
6239,2022,52.14406508311767
6239,2023,65.23802323542026
6239,2024,44.90153217461381
6239,2025,51.41786121282746
6243,2020,47.80979072118855
6243,2021,49.37589075948509
6243,2022,39.08090767494644
6243,2023,49.211703453910836
6243,2024,36.143550150674116
6243,2025,39.69080741635745
6257,2020,56.58667946365413
6257,2021,53.77690936870949
6257,2022,49.86432353784207
6257,2023,56.05900950809238
6257,2024,45.732197983650636
6257,2025,58.91511946841569
6269,2020,52.52700425691534
6269,2021,46.827645214328484
6269,2022,51.036344386996525
6269,2023,45.580343815074805
6269,2024,42.99875171859126
6269,2025,44.7374973275767
6271,2020,45.30490859460138
6271,2021,53.78471711782418
6271,2022,47.80762404624707
6271,2023,49.13916023475604
6271,2024,44.979182174937655
6271,2025,50.51321412407939
6272,2020,45.30359831218901
6272,2021,44.19115249465812
6272,2022,54.03037844554283
6272,2023,62.84002659994989
6272,2024,51.24693827527336
6272,2025,45.71118507951515
6277,2020,51.2811507531493
6277,2021,49.06983013837113
6277,2022,48.53874255812891
6277,2023,54.14584798748446
6277,2024,47.42717855066259
6277,2025,41.5862579712561
6278,2020,50.2290226803122
6278,2021,46.26541993171142
6278,2022,48.97657160004533
6278,2023,49.66358751989944
6278,2024,52.578094060362005
6278,2025,47.923836120633446
6281,2020,64.9084473431896
6281,2021,55.91451123537737
6281,2022,47.9213965430972
6281,2023,51.041708629418025
6281,2024,43.45133585714932
6281,2025,39.20662890780873
6282,2020,52.24163409715753
6282,2021,46.86939758325887
6282,2022,44.60596850393261
6282,2023,42.049019086809515
6282,2024,42.43768865205146
6282,2025,51.313877348173826
6283,2020,47.34252646519713
6283,2021,42.144597681507015
6283,2022,42.40120285324755
6283,2023,40.10334552630828
6283,2024,38.938065509167224
6283,2025,43.25077314405074
6285,2020,50.63357860204642
6285,2021,47.67188198761322
6285,2022,48.59144514243812
6285,2023,54.44931086683512
6285,2024,44.62379197932945
6285,2025,45.56837956716718
6405,2020,49.85775723513202
6405,2021,49.934893521566124
6405,2022,46.05065374330703
6405,2023,47.76651325344913
6405,2024,37.86595571087722
6405,2025,41.37286949366904
6409,2020,52.931102116842325
6409,2021,50.76334750636932
6409,2022,47.71207436147898
6409,2023,50.75470005835759
6409,2024,51.799238680383816
6409,2025,40.19618961842967
6412,2020,51.39149105106268
6412,2021,49.54528149568135
6412,2022,51.9992258420186
6412,2023,56.80568006094481
6412,2024,41.3265575512488
6412,2025,43.08277591883138
6414,2020,50.36611016821528
6414,2021,44.37406701375247
6414,2022,46.3663777351507
6414,2023,49.292663096363064
6414,2024,48.601453487644406
6414,2025,51.1709603373077
6415,2020,52.759971967876396
6415,2021,56.08429897019648
6415,2022,44.27760676655896
6415,2023,47.17051992701258
6415,2024,42.01031734076205
6415,2025,34.43814639398512
6416,2020,44.77908193573984
6416,2021,41.2066608540646
6416,2022,43.356246042843566
6416,2023,46.18943487501947
6416,2024,48.0198093469154
6416,2025,46.25425729081618
6426,2020,42.54448048296295
6426,2021,38.1344294308121
6426,2022,39.20063738906909
6426,2023,38.92729106882088
6426,2024,40.304150480311
6426,2025,48.54069692251455
6431,2020,50.996939963502605
6431,2021,44.05763364287149
6431,2022,39.26070130131656
6431,2023,38.59487884863769
6431,2024,36.786334738286065
6431,2025,50.941071522351436
6438,2020,41.9205869487153
6438,2021,48.87970654172309
6438,2022,46.61799238394782
6438,2023,48.854749038727384
6438,2024,50.45305319509121
6438,2025,41.62666764936444
6442,2020,44.402169397341886
6442,2021,49.20353577704192
6442,2022,47.76805252509838
6442,2023,45.76878829829551
6442,2024,61.214970911394104
6442,2025,50.58231431115964
6443,2020,57.45490776103877
6443,2021,43.42460797706718
6443,2022,45.95887171597996
6443,2023,40.148668260999266
6443,2024,36.569667762163924
6443,2025,46.076698778735576
6446,2020,46.334746768931375
6446,2021,53.456563354432866
6446,2022,51.136890444749596
6446,2023,40.459553894783674
6446,2024,50.39778091063845
6446,2025,44.034456376465414
6449,2020,51.113939280192824
6449,2021,53.47016127930247
6449,2022,45.218963425146896
6449,2023,53.92788993862887
6449,2024,50.432312519594575
6449,2025,44.59727189885914
6451,2020,48.72154341657386
6451,2021,41.20301004305039
6451,2022,46.39889341206151
6451,2023,43.73912453170085
6451,2024,47.15105960099958
6451,2025,40.69577969846133
6456,2020,50.021438077026566
6456,2021,44.37548035236888
6456,2022,46.389532695733806
6456,2023,41.295649058943695
6456,2024,42.2355882238748
6456,2025,43.47829970120548
6464,2020,53.542967596411934
6464,2021,44.61103540628047
6464,2022,51.116355142373266
6464,2023,42.462977869812775
6464,2024,50.613383518991114
6464,2025,56.840710449183646
6472,2020,50.63533125810709
6472,2021,39.406822922810896
6472,2022,51.161787865651014
6472,2023,43.75507345096368
6472,2024,43.00486719013847
6472,2025,44.533355335533955
6477,2020,56.172568079143716
6477,2021,38.73700512306373
6477,2022,45.82449555338659
6477,2023,40.24985559795224
6477,2024,39.71820872388563
6477,2025,41.559206027083405
6491,2020,50.42533495905572
6491,2021,44.601753181016996
6491,2022,48.34902833368517
