coid,year_q,RET,ROA,EPS,ROE,OM,FCF,BIAS,PPO,K,RSI,SIZE,LEV
8341,2025Q2,-3.8661,3.43,2.22,6.2,23.44,59.62993864386653,-9.828562485949536,-0.8532664403485948,43.35669669791687,44.01411679756297,16.099696112871946,47.84
8341,2025Q3,5.1009,5.62,3.6,9.87,24.05,-52.28374974394279,-2.748986813358792,1.0820758028857431,51.95262835249639,56.40317911275176,16.10242977947705,44.31
8341,2025Q4,-3.4356,6.95,4.48,11.96,23.75,24.62917042272316,-2.25217448545768,-0.8174984552204876,44.22517761868227,46.98357035092423,16.12393516774379,42.27
8367,2020Q1,-16.7004,0.76,0.42,1.56,15.43,28.68886391862322,-67.77987098247416,-5.874879019551798,31.17470979076374,39.52285784952691,15.772953236738,64.98
8367,2020Q2,-1.5384,1.92,1.14,4.33,15.53,45.83784871024416,-60.15299423417252,0.4115862655201822,62.81755046690953,54.12492455214538,15.792800734704931,66.2
8367,2020Q3,-11.4139,2.97,1.78,6.78,15.58,17.555609066008486,-57.73248843980133,-1.087927815734017,51.60436371147636,38.32973432593276,15.791595546932813,65.98
8367,2020Q4,10.7404,4.47,2.74,10.41,15.92,-18.425858443701674,-51.38436946965804,2.22571271122638,49.51894262274164,54.69446553182598,15.813791934514157,64.75
8367,2021Q1,7.9862,1.45,0.94,3.58,15.18,-38.72628753941447,-49.42056288177199,1.5310536012336406,48.60386059435072,62.97852202891116,15.8565076151474,64.99
8367,2021Q2,30.6181,8.0,5.37,21.11,15.62,46.683149675668375,-24.39344636638693,7.021582252942145,58.53107071021549,60.05215588451742,15.972847310789014,63.04
8367,2021Q3,-14.5099,8.69,6.24,23.12,22.41,-105.88715753582818,8.831420905406178,-1.6624623938615843,47.13719280384825,50.56905581225233,15.997856664421985,64.76
8367,2021Q4,-0.185,9.26,7.1,24.55,21.52,-27.108366667555227,-10.304275846320708,-0.2155421125398437,34.26215911724868,42.76139157549764,16.09421865066579,65.38
8367,2022Q1,-5.7474,0.8,0.75,1.85,14.97,-119.91653677540552,-17.542958269110002,-1.0242066341849254,39.37782074512812,45.33748231637812,16.129158629915683,60.54
8367,2022Q2,-14.0909,0.72,0.84,1.35,18.27,3.997348865373371,-36.655820060512646,-4.796393453642544,26.796603291473005,35.18723364440501,16.160563873701022,64.31
8367,2022Q3,-10.2982,2.08,2.23,4.8,20.93,-22.96074498259981,-40.01255922817834,-2.1047169679707367,42.26587942057108,20.57442439838303,16.176851327383833,63.71
8367,2022Q4,10.4804,2.84,2.98,6.69,19.56,-34.172654920262985,-31.221099503339605,1.848165683627764,51.61492592127502,65.56318263505723,16.238389221472072,65.23
8367,2023Q1,4.7723,1.03,0.95,2.46,14.7,-48.666977853045445,-12.473597077125076,2.892813598971064,61.38655010617734,62.27053080207702,16.258320790388982,63.98
8367,2023Q2,-1.0845,1.69,1.56,3.96,14.68,43.89355057194461,-17.360278586515957,-0.4249378990506702,43.38429114879187,40.892851796647975,16.262606733078435,65.68
8367,2023Q3,-2.457,2.28,2.2,5.33,15.29,-38.09066289388524,-23.9367471599018,-0.7283562261425142,35.15289309932965,26.243387216439523,16.304908938143754,66.61
8367,2023Q4,15.5388,3.18,3.25,8.47,16.43,-31.80156717448664,-11.674373465776098,2.272372049402328,49.30277358516372,67.45551247415604,16.535250632143995,72.61
8367,2024Q1,0.3415,0.67,0.65,1.75,16.76,89.82098577804796,-15.51064680025118,-0.1248247866095125,45.07108978220548,60.51283274666984,16.58634605670552,73.5
8367,2024Q2,0.6124,1.88,1.83,5.52,21.6,27.790525778725524,-5.554604098875373,0.593288197875117,57.64231519338561,52.826988497592986,16.608021385656553,74.54
8367,2024Q3,4.9407,2.82,2.77,8.23,22.07,43.91075075935661,7.050294000114188,0.6806547495669482,56.28957546536405,73.16719063587593,16.601866266373165,73.54
8367,2024Q4,-1.3858,3.51,3.59,9.97,21.95,-62.42360826972242,-6.764856996060967,-0.6236128406841073,32.99931140028588,32.854338073560804,16.641261954336997,72.91
8367,2025Q1,-2.8827,0.9,0.95,2.56,21.75,-25.716833453966327,-1.512816121481976,0.5306941675676807,54.32775102118829,39.25498414156132,16.647896206633973,72.21
8367,2025Q2,-3.3952,1.6,1.64,4.56,20.78,41.34985108852193,-5.349089455957056,-0.7704882644250294,41.642767397773966,39.43067264287216,16.653438066981145,73.82
8367,2025Q3,-0.7692,2.52,2.56,7.14,20.36,-14.560857125827026,-3.293943026773981,-0.119533072253937,48.78055096619323,46.65383511524916,16.656801075999255,73.05
8367,2025Q4,-0.7965,3.58,3.8,10.33,21.32,30.49669370939264,-6.6050122737911705,-0.239136468602496,37.29070836228521,43.69778706794515,16.677728810171434,72.74
8374,2020Q1,-12.6289,0.46,0.1,0.56,2.62,0.1153612149274251,-81.39072665748546,-5.064655227896455,32.51819954577098,50.059802881941074,14.91617640330746,35.84
8374,2020Q2,7.561,1.27,0.3,1.73,3.75,6.050984945891296,-75.78883371933442,1.5581688254903583,62.22061578479596,62.404163778473695,14.929523643208409,37.33
8374,2020Q3,19.4195,2.37,0.54,3.14,4.41,-3.3751870123768195,-70.22277378505214,4.656316822536363,51.13833272355173,85.10555810001554,14.810745548283602,28.16
8374,2020Q4,-2.453,3.28,0.78,4.48,4.54,0.4321176423661432,-71.2260978933777,-0.1207008036311429,38.7853385855644,56.772352055206056,14.830733991290266,28.61
8374,2021Q1,-1.6277,1.77,0.44,2.46,7.05,0.2717276801220838,-69.72111173088936,0.2712778726192464,40.38670311251101,55.27413466827134,14.894367998194776,31.25
8374,2021Q2,21.8991,3.17,0.81,4.57,6.32,27.285326664428645,-64.99115522021172,4.3373879708126655,60.2340271785808,75.37889648137266,14.93458016153464,35.01
8374,2021Q3,3.7352,4.25,1.09,6.01,5.64,-27.108806070944304,-65.40920693201404,-0.0013309422680567,44.84247893073775,51.00814313140447,14.932092094969567,33.18
8374,2021Q4,3.1562,5.21,1.32,7.4,5.19,-28.316724564722072,-64.84782320473664,0.7325075722452592,31.37715404104955,84.61112541253715,14.958095711941532,33.73
8374,2022Q1,0.6688,1.26,0.35,1.96,3.99,12.485157681835531,-65.92281332079975,-0.044846291907072,33.05801440692845,42.942688788260895,15.095451966679418,40.88
8374,2022Q2,1.8805,2.85,0.74,4.47,4.56,5.133301740667264,-66.2572546902416,0.5085875495486822,47.03158426061943,48.22808472197359,15.127636714347268,41.56
8374,2022Q3,-12.0664,3.17,0.77,4.8,3.63,-8.61726348807471,-65.99447932853728,-2.2511086862032097,48.16333637760885,37.91520209001308,15.098933802300182,40.24
8374,2022Q4,3.8529,3.24,0.7,4.63,2.54,37.79512055002687,-65.42115126663695,1.3543160491054638,46.23692481611076,70.80202191560261,15.014952915295554,35.58
8374,2023Q1,4.1734,0.13,0.01,0.11,0.99,9.413852575799234,-63.60561240395262,1.5420423135405763,41.76052299344728,67.02475074564289,14.992504483183131,35.57
8374,2023Q2,-0.4652,0.27,0.03,0.26,0.42,6.298220713047392,-62.55451095713537,0.4968161090643969,45.86408383753298,47.87905323154729,14.95011302671551,33.22
8374,2023Q3,-3.5473,-0.19,-0.13,-0.51,-0.13,-0.5860862208206746,-66.14975567863527,-0.689845805405794,34.5552461586624,36.07547906736384,14.942940597664265,32.52
8374,2023Q4,-0.7031,-0.36,-0.19,-0.81,-0.44,5.008563289959802,-66.50808571732298,-0.0215448765345221,32.32009742421453,47.17024376477125,14.899358386431418,30.17
8374,2024Q1,3.6269,0.09,0.0,0.08,-0.19,9.252741996104827,-64.44171582755726,1.7754437022301703,39.20982423590301,54.72978237851909,14.904989934934465,31.23
8374,2024Q2,25.1141,0.39,0.05,0.44,0.86,4.071675685265679,-2.558118146191489,8.414422064977895,56.76911891286112,64.19761119937512,14.92117194326967,32.01
8374,2024Q3,1.0871,1.18,0.2,1.77,2.5,15.7433554176925,65.79930890079872,-0.6334168064351319,50.17614673159131,44.6307256981582,15.462702146440284,47.52
8374,2024Q4,3.3334,3.75,0.6,5.89,4.35,-39.86550147983397,65.79930890079872,-0.0396183892126158,37.324936367145575,46.8564710400171,15.506823897615003,46.54
8374,2025Q1,-26.1473,1.29,0.24,2.2,7.96,28.05581805346491,7.092904229130557,-5.865097712674898,29.177698132867285,18.438427328374363,15.471224238025332,43.94
8374,2025Q2,-3.7812,2.56,0.48,4.28,8.05,8.520734887159454,14.928387741768264,-0.5779895716682342,42.73444350539539,47.746575465412846,15.415773105181753,41.79
8374,2025Q3,-14.4106,3.63,0.7,6.01,7.59,-1.158372769058152,17.054479304648616,-2.0174901392848748,38.60203858062716,42.29910189546641,15.4405964004489,41.47
8374,2025Q4,1.1599,1.55,-0.55,2.21,2.6,8.3695907185611,-6.236973210051873,-0.8640238637344675,26.796603291473005,45.84164071830787,15.492838680844692,46.12
8404,2020Q1,-26.910862,1.84,0.64,4.44,20.21,0.3074603676141155,-22.152215221522145,-8.570570697915976,41.42876809110796,27.03100816925512,16.548408416547346,65.93
8404,2020Q2,2.1887,2.92,0.97,6.69,18.71,30.196325815506214,-7.870787078707861,0.293482926220359,51.49933006263257,47.0009156779734,16.502495026388463,64.0
8404,2020Q3,-6.1667,3.32,1.19,8.08,17.02,-13.540237764455773,-12.791279127912784,-1.226252505664302,41.830315498872594,39.20677726487239,16.676046968717213,68.17
8404,2020Q4,-0.6666,4.22,1.63,10.35,16.27,-173.23435351204964,-7.670767076707673,0.2843054144305314,47.6501269195373,58.32031690464821,16.733614531814645,67.86
8404,2021Q1,-1.5255,2.35,1.24,6.99,24.58,70.22396407004842,-9.990999099909986,-0.269183032099608,40.513721254119005,51.172110940946126,16.750447216958403,68.24
8404,2021Q2,5.2914,5.94,2.99,16.33,25.9,-0.1066315694889319,51.05510551055106,1.176268907269142,60.659706417632734,54.110449088231896,16.658075218322626,62.08
8404,2021Q3,-4.6271,7.17,3.43,18.64,22.54,-23.660067262741865,17.77177717771778,-0.9989411795351402,36.70257483173661,37.63354109596684,16.590835346259265,58.5
8404,2021Q4,4.5927,8.4,3.96,22.44,20.54,47.61704399190312,12.051205120512064,0.5930720262174644,41.682920907076,69.79880770300133,16.537347483916783,61.02
8404,2022Q1,1.3831,1.07,0.46,2.53,12.24,37.26867587786203,16.33163316331633,0.6423891584018439,54.80565567874909,59.105519780403824,16.59142866913266,65.67
8404,2022Q2,-0.1468,3.7,1.74,9.39,16.54,8.733958847501455,8.090809080908095,0.4257235369078481,53.37258683668677,43.16268732149815,16.67628327669829,66.97
8404,2022Q3,-8.0188,4.55,2.11,11.29,14.72,50.689659597512495,0.8900890089008908,-1.8872171454056323,46.5908976949609,23.348771590652422,16.76350877447133,69.42
8404,2022Q4,-1.1194,4.57,1.76,9.67,13.15,219.37970043805248,-8.590859085908582,0.0249511633901632,42.67009677660796,48.87676467154762,16.6935094196306,68.67
8404,2023Q1,-2.5089,-0.31,-0.47,-2.67,-3.62,-310.0325417729684,-6.1906190619061885,-0.3604644212269294,55.43859520505139,47.37778227965344,16.733226369621534,70.44
8404,2023Q2,-2.7886,-1.24,-1.26,-7.97,-8.63,23.443233962418493,-15.831583158315832,-0.6793022010989712,36.86408603775919,36.943725423173326,16.69821460506898,72.63
8404,2023Q3,-2.8435,-0.73,-1.32,-8.23,-1.83,8.860549305211416,-25.072507250725067,-0.98271779657597,39.40387333572666,30.195729362853825,16.773428445023924,73.83
8404,2023Q4,-8.6938,-1.15,-1.9,-12.06,-1.27,42.68919545355858,-25.11251125112512,-0.512869202458262,42.285412853324914,34.189101413175194,16.702714024343486,73.07
8404,2024Q1,-6.8354,0.85,0.18,1.23,13.66,-72.19291713952518,-30.3930393039304,-0.9188201124579112,30.74415588712842,44.80790436659407,16.776951755712048,67.96
8404,2024Q2,-1.6948,1.97,0.49,3.4,13.78,4.807062459636498,-23.232323232323225,-0.0111441520324215,51.94707746463347,46.16533689348709,16.75090034802207,66.19
8404,2024Q3,28.1335,3.45,0.84,5.81,15.72,9.044999160094171,-12.991299129912989,4.41897879637652,42.82973434554826,85.10555810001554,16.75271076877215,65.26
8404,2024Q4,-6.3866,4.37,0.93,6.44,14.26,18.769451365842507,5.330533053305329,-0.8966785525326544,48.21800214630978,57.42639356599364,16.717914416719832,63.71
8404,2025Q1,-7.7853,1.71,0.54,3.19,20.09,14.172553582572014,0.8100810081008124,-0.2566851019267573,43.30091786048078,44.61053099160006,16.778000838148245,64.37
8404,2025Q2,-6.2794,2.84,0.7,4.57,17.75,2.250850319977694,-23.792379237923782,-1.5653228832256627,37.88348657231417,45.54711357850776,16.6465026722092,63.27
8404,2025Q3,21.1538,4.38,1.19,7.52,18.02,12.990160722154254,0.8100810081008124,3.952470222590045,57.1274756145383,59.21375517070071,16.73857186483897,63.98
8404,2025Q4,-8.3334,5.25,1.43,8.71,16.57,-59.25080456008291,-7.59075907590758,-1.7251575967381891,36.54888330824122,32.176023485884045,16.813641153244166,64.07
8411,2020Q1,-26.537,-0.35,-0.33,-1.14,-3.51,2.900382101266356,-29.90729156641966,-8.570570697915976,33.13920925006476,27.120510940698694,16.123041201538,49.92
8411,2020Q2,7.583,0.17,-0.13,-0.45,0.41,2.773888317437408,-15.712315144516095,1.581773013227424,64.86548983620943,59.85561574297245,16.067274140000304,47.72
8411,2020Q3,-0.0001,1.17,0.39,1.3,2.48,10.282833319482537,-2.4797100054534416,-1.566938562273326,59.348840841366126,36.96717597906928,16.103415827666588,47.22
8411,2020Q4,-2.069,1.26,0.38,1.27,2.36,15.622515414507932,7.785583678183033,0.4042862545736421,56.0591580202972,62.765665989505216,16.134296800712832,47.47
8411,2021Q1,-1.3938,-0.02,-0.07,-0.24,0.26,10.826031555309,7.4647932505694,0.2899604025799268,56.36816795365301,51.41575081169584,16.134540490326273,47.73
8411,2021Q2,7.1174,0.74,0.31,1.0,1.54,6.311370763908461,14.281589837359244,1.3855064982259957,57.771484017028016,58.699443868619305,16.13719018447801,47.67
8411,2021Q3,0.6847,1.36,0.6,1.96,2.73,5.470335288522511,11.635068809546716,0.1213504076038387,58.37534379991301,61.0130705555193,16.124538948262927,46.52
8411,2021Q4,0.9202,3.78,2.22,6.96,2.56,65.29522012472184,24.86767394860937,0.4823467606084139,70.28797016131671,60.39915397903927,16.36427166684775,54.14
8411,2022Q1,10.4296,0.04,-0.07,-0.19,3.4,-15.148602225093764,36.65672216341063,1.791940804197466,47.55804893880886,74.97410181797409,16.367483546889154,52.62
8411,2022Q2,3.1546,-0.91,-0.88,-2.66,1.21,10.822405949656977,24.14589548647868,0.3519069020317543,55.10466721995728,52.011670457083646,16.350103953998833,54.81
8411,2022Q3,-9.48,-2.21,-2.07,-6.36,0.17,-21.62242314187915,15.24396112020016,-1.6164172234600835,55.45563486583959,18.438427328374363,16.38557565384748,58.39
8411,2022Q4,7.1428,-1.39,-1.69,-5.13,0.77,-33.5351462288353,7.22420042985916,0.532867191364456,48.48212579733367,73.22793210538633,16.37946357308774,53.77
8411,2023Q1,-4.18,0.01,-0.15,-0.55,-1.66,-26.088440627424493,18.37166778943316,0.6110796349108368,66.31907297531868,54.51159901794627,16.36757619870778,53.22
8411,2023Q2,-0.3379,0.35,-0.11,-0.42,0.05,4.816692722637709,17.168703685882004,-0.0436822342043314,57.74086506693137,40.83479758112158,16.35494824249708,54.59
8411,2023Q3,0.3544,0.94,0.08,0.32,1.74,6.020688512594658,12.437044878580814,-0.0993579099413022,46.36993179981568,49.65019449688779,16.38691901048655,54.39
8411,2023Q4,5.5557,1.34,0.15,0.57,2.31,19.840569099523066,20.77759599653546,0.4993620975284186,63.40048359903712,73.41143131334445,16.357847320789766,53.57
8411,2024Q1,-5.5173,0.17,-0.06,-0.21,0.81,11.871031065596064,8.828152567927368,-1.4222378843967989,45.30067801041507,35.86011936869112,16.34562254138956,52.35
8411,2024Q2,0.3559,0.59,0.07,0.27,-0.44,1.172579095230308,12.036056844063772,0.3632164173297306,56.33452640515603,55.73272310919991,16.390384046392732,53.89
8411,2024Q3,0.3494,-0.51,-0.71,-2.56,0.51,-3.561221723346713,14.6825778718763,0.3116379624420728,69.25523553048576,74.17341424296346,16.414990802361842,55.58
8411,2024Q4,-0.3773,0.45,-0.25,-0.87,0.72,8.796922087723566,5.45985307798415,0.2996707450224247,44.7345124817087,63.86474931091536,16.410588234326777,55.1
8411,2025Q1,-3.7038,-0.79,-0.6,-2.18,-0.95,3.568907033863113,3.855900939915941,-0.4113910913652942,54.746730612004775,36.5905422810282,16.417541433848697,55.51
8411,2025Q2,-3.0302,-1.02,-0.82,-3.19,-2.3,11.905000202497655,2.251948801847747,-0.3558591483200736,62.99838767303164,41.6762531253625,16.352686550649466,57.13
8411,2025Q3,0.7812,-0.93,-0.89,-3.36,-2.0,-32.090832881305786,3.4549129053989,-0.2055829871235781,69.52746046129445,49.61707303769114,16.414163588550466,57.93
8411,2025Q4,0.8064,-0.46,-0.69,-2.53,-0.72,5.155157590799228,0.2470086292624969,-0.113124985381567,56.30072926443237,57.94523791872596,16.407102745180907,54.93
8422,2020Q1,-12.5786,3.88,2.54,4.75,44.58259999999995,31.02002008909745,-57.46891058253544,-3.102543126011508,51.021412774012326,38.7053735314754,15.788800020782777,17.36
8422,2020Q2,8.0904,7.3,4.83,9.73,44.58259999999995,164.86488574863773,-48.91160430334587,1.7840272626910934,71.47354895105134,66.27225943511493,15.808556714710594,30.44
8422,2020Q3,-0.9431,12.44,7.84,15.33,44.58259999999995,-2.2762916036627523,-48.78388331410424,-0.2978028804187423,42.67060495095187,34.16497025882643,15.71023612852676,18.32
8422,2020Q4,0.6135,16.56,10.81,20.55,44.58259999999995,1.926643036523204,-46.65520016007698,0.1468552023169963,54.92020327941352,62.961470256240574,15.781047408477578,19.4
8422,2021Q1,6.7901,5.06,3.42,6.26,44.58259999999995,5.632275358948309,-43.71761740751936,1.3253289206533063,57.59007559387621,65.41981945616891,15.846048710314951,19.59
8422,2021Q2,2.2906,8.64,5.85,11.52,44.58259999999995,192.074445697739,-42.69584949358628,0.4142410858458485,58.74124200359477,53.64960947892071,15.848573419259017,30.86
8422,2021Q3,10.2941,12.66,8.43,15.82,44.58259999999995,-28.590144413611497,-35.28803211757143,2.2510507685083025,63.36669107666478,78.99442751626901,15.822872549619756,21.24
8422,2021Q4,-4.888,15.58,10.59,19.48,44.58259999999995,-0.9948684986562036,-19.408055788528102,-0.2088033272229492,49.12801356918189,49.05983832541661,15.86301512554224,21.29
8422,2022Q1,-6.1322,3.03,2.41,4.16,29.64,-92.32595515298324,-31.32868145108074,-1.3315931370395837,33.728126822438114,40.85735580865566,16.076310067335164,33.7
8422,2022Q2,-5.9276,7.46,5.7,10.56,32.96,76.73631349512135,-37.20384695619596,-1.6433674449333766,38.82555952572314,40.22900290169457,16.022013293101242,38.08
8422,2022Q3,-1.4126,10.86,8.8,15.84,31.86,1.0284926221789112,-36.4800946838267,-0.8184796563890958,49.45852827637961,40.11351615047817,16.131107528116022,41.17
8422,2022Q4,4.3476,13.44,12.33,21.09,31.85,-191.52358533472625,-34.47913251904107,0.1511498126194929,54.820364098550776,61.19250454331164,16.346809419766085,47.49
8422,2023Q1,-0.2653,2.49,2.88,4.91,31.15,74.5013679098229,-31.541549766483467,0.2440378679774812,61.392351570824246,55.81856306574628,16.428601077830358,55.34
8422,2023Q2,2.9125,4.9,5.71,9.43,31.05,11.346610854433816,-22.81394883497172,1.5708733788994629,68.50250388289933,57.16674697452453,16.43208108682505,53.1
8422,2023Q3,-4.0761,5.96,7.07,11.39,30.65,27.626975580797552,-32.520744017336,-0.576857854676627,31.871010692794403,19.35018950654233,16.466184439133787,53.57
8422,2023Q4,-0.8263,7.49,9.12,14.61,29.56,-123.14621776848672,-31.158386798758546,0.1630750360063738,47.82659994945597,61.8918838420505,16.543728025755993,55.54
8422,2024Q1,-0.2803,1.67,2.26,3.62,22.12,-14.42948720953305,-31.924712734208367,-0.1182043175397389,43.54772293359942,38.83997810211082,16.640347268726103,58.14
8422,2024Q2,-0.2603,3.31,4.77,7.93,23.72,33.24386336473747,-26.77329950146241,0.191991736425615,52.76489351254213,52.38505456564474,16.743353422421265,66.66
8422,2024Q3,-3.1416,5.15,7.37,11.79,26.27,-21.7372387252207,-25.32579495672388,-0.0190783649303617,60.21180292954629,43.93695153307849,16.74234452698829,64.48
8422,2024Q4,-0.8265,7.33,10.7,16.56,27.84,72.6512853382203,-27.369330784590044,-0.0534988243869471,30.46899112025528,52.804090258931616,16.813297369508934,63.15
8422,2025Q1,2.6953,2.33,3.97,6.19,41.98,-15.595711800351236,-23.111964476535533,1.2577350654628348,62.73200274385156,53.28071692144011,16.862208579768435,68.01
8422,2025Q2,-1.0458,4.75,8.0,11.8,44.58259999999995,-136.32503525298202,-22.515933193407903,0.0029872289030707,50.392986527296905,58.60636328839581,16.820842358272614,63.05
8422,2025Q3,1.5075,6.05,10.47,14.66,42.04,-50.609041608449566,-14.00120057729888,0.9350647763154726,53.58188265599743,56.62380675287108,16.887416572073867,61.49
8422,2025Q4,28.9796,7.43,1.29,16.89,40.6,-207.9879154443156,34.532775334522555,6.162178446234423,65.35839678722697,83.21794282600557,16.919701911663036,57.3
8429,2020Q1,-26.910862,-1.56,-0.64,-1.77,-104.46,45.0282520574868,-14.921127489009567,-8.570570697915976,32.64426419706818,31.55800640506552,15.820984463796634,11.21
8429,2020Q2,2.4591,-3.4,-1.37,-3.86,-118.04,64.8986327204149,-3.2841996379622387,0.3984945337225646,61.73032110104888,55.75287779234562,15.78625379754735,11.53
8429,2020Q3,17.458,-6.3,-2.5,-7.1,-168.94,-118.2243760467862,18.308766485647794,0.9968681488694654,48.11747593734093,57.85309207611953,15.75924333827178,10.13
8429,2020Q4,5.8755,-6.75,-2.7,-7.59,-161.79,-230.04277028711715,21.15334884923713,1.19075722585967,39.95871160534613,63.11227230019655,15.774647982480666,9.78
8429,2021Q1,-3.0231,0.27,0.1,0.29,16.83,18.70006452748284,7.835531419705196,-0.7638459295242872,33.78137806431677,40.46359028054003,15.772345386237788,9.64
8429,2021Q2,40.8904,0.53,0.2,0.58,10.11,48.29305016245344,124.98060512024824,8.414422064977895,61.18707930157404,68.41866337805233,15.77074141961991,9.97
8429,2021Q3,5.5775,0.43,0.16,0.47,1.71,9.210698899236224,71.3214378070856,1.180785774103145,34.63780044347348,62.64615258665616,15.768634907698326,10.02
8429,2021Q4,1.9921,0.33,0.12,0.35,-3.54,-30.83125581089197,65.50297388156194,-0.384606531448821,40.10337791792266,41.33899575446153,15.774246390886582,9.8
8429,2022Q1,-1.7466,-0.39,-0.15,-0.44,-70.28,-385.2838755931856,45.461598138091546,-0.3654528606567745,39.51479951077288,50.30530491047588,15.80417938495726,9.46
8429,2022Q2,-5.4546,-1.15,-0.45,-1.29,-82.35,152.09041497713744,27.747607964830628,-1.7119557647172676,34.331281879417055,37.76666914236242,15.78371308944444,9.98
8429,2022Q3,-5.3921,-2.92,-1.12,-3.28,-121.32,-41.34498766258208,24.77372640289631,-1.3614289934354824,46.515890399786215,37.57991557474757,15.780505429625029,11.3
8429,2022Q4,15.425,-2.85,-1.08,-3.18,-113.22,298.04130470414685,42.22911817946729,1.0148408302895588,50.063464884002606,51.77113327739582,15.753519863103982,9.81
8429,2023Q1,-4.1285,-0.06,-0.02,-0.07,-64.07,201.9275322027616,35.11766227049392,-1.2636067701611664,37.67624119784527,48.13642796288261,15.74556175890246,9.64
8429,2023Q2,0.0,-0.25,-0.09,-0.29,-52.34,386.66490228490267,40.93612619601759,0.1906778698409463,49.63793228374328,55.08292827071223,15.721654107754734,10.04
8429,2023Q3,-0.9852,-0.23,-0.09,-0.28,-17.44,-223.7630922693267,29.945694336695123,-0.1144677311434047,41.19008136767939,47.2686404728828,15.754121273716407,10.24
8429,2023Q4,-1.8097,-0.19,-0.08,-0.23,-20.07,157.3453005195647,40.289630204292735,0.0503585834442919,50.35869341015688,43.72430556709981,15.733825435788692,10.04
8429,2024Q1,-6.8269,-0.21,-0.08,-0.23,-131.46,-473.5910555459377,25.29092319627618,-2.316230518619405,36.81236981696891,36.869702271534976,15.751270366165752,10.23
8429,2024Q2,0.2008,-0.11,-0.04,-0.13,-37.42,-127.70361298224128,29.040599948280327,-0.1854963501800133,40.858347090495606,47.21947664219908,15.75611048988294,9.88
8429,2024Q3,13.0171,0.02,0.01,0.01,-27.74,-278.92435505028425,44.81510214636669,3.274297747509995,44.48385083098644,85.10506945654464,15.774211413197548,9.64
8429,2024Q4,-14.3412,-0.04,-0.02,-0.05,-21.39,123.05967304285426,42.87561417119215,-2.5348290225787973,43.668697554159074,24.49919586892072,15.766164153354474,10.12
8429,2025Q1,-11.9445,0.07,0.03,0.07,-12.05,-405.264515297076,22.96353762606672,-2.047191447690281,36.57954961276728,27.65397361431812,15.78713328707113,10.01
8429,2025Q2,-5.4308,0.15,0.06,0.17,-8.58,386.66490228490267,3.5686578743211768,-1.6916820660841425,34.647567188465814,41.984263207069446,15.677099215535495,9.91
8429,2025Q3,-0.6305,0.2,0.07,0.22,-8.95,-473.5910555459377,1.8877682958365647,-0.1237216250566862,34.54755678980407,50.22761800868226,15.72137519667174,9.98
8429,2025Q4,-0.5134,0.31,0.12,0.34,-8.11,-473.5910555459377,0.2068787173519526,0.2803863463029745,38.92793164087349,56.77413727473326,15.773818535355284,9.9
8438,2020Q2,-0.2494,1.12,0.34,1.83,2.15,3.5095607567095843,-45.43216540175487,-0.5621076552393287,47.91644215671522,46.811034813856494,14.66892666365956,51.7
8438,2020Q3,-4.2822,2.08,0.66,3.61,3.35,-5.60563220442898,-47.63725883847526,-1.0156957366086603,59.117426610069465,18.438427328374363,14.69568445865579,51.73
8438,2020Q4,18.7012,3.35,1.12,5.95,3.82,7.73526873462622,-37.0396456052817,1.4616978920368884,45.03537841626509,85.10555810001554,14.70601691148865,50.55
8438,2021Q1,37.7919,1.94,0.73,3.73,6.46,0.6817785016922465,-10.57852436463688,6.904286598954224,69.38238967681099,74.84078186652621,14.722848936839664,49.7
8438,2021Q2,2.8572,4.65,1.79,8.85,7.33,2.9681259889985685,19.042133740562537,0.2710567821280816,57.40331019213133,58.254640340841455,14.741315882207015,48.2
8438,2021Q3,2.0238,7.15,2.74,13.54,6.56,6.771538046780565,20.65481401517893,-0.0813986917950256,47.35292775420771,42.646108954051336,14.730737123814563,47.54
8438,2021Q4,35.7854,9.2,3.56,17.17,5.92,6.034708331650367,92.33680662976153,4.111121173586505,50.525351628912446,85.10555810001554,14.741300429811387,45.87
8438,2022Q1,-2.4999,1.54,0.66,2.66,3.47,-86.87623764738441,9.826817885611591,-8.570570697915976,37.44023860284791,27.93609232645375,14.978474475306646,44.07
8438,2022Q2,-3.3741,3.16,1.27,5.56,3.79,16.73436097251737,2.092534935920642,-1.1496486738813971,36.14249360616749,36.77469037609546,14.955404895311494,46.15
8438,2022Q3,-7.1082,3.74,1.41,6.24,2.92,8.567546380977268,-14.560857287669243,-1.428152787995786,38.8612762659144,39.03697669939007,14.901273648119494,42.65
8438,2022Q4,-8.818,4.0,1.46,6.5,2.59,-8.809753826007201,-27.79141790799165,-1.6151651365670827,38.08070425778563,36.67173285233232,14.891969598791151,41.98
8438,2023Q1,-1.9684,0.59,0.21,0.85,2.41,3.629748540067448,-25.981266579340584,-0.2427410061758078,52.23888350489961,49.33320154422531,14.884167635831346,40.93
8438,2023Q2,-5.647,1.36,0.49,2.03,2.59,11.556292481246818,-18.5102783683625,1.153095864477654,44.708926542239645,59.39462573435919,14.868733493145372,42.41
8438,2023Q3,-4.7969,2.38,0.87,3.56,3.04,7.161243543298039,-20.35334153935269,-0.4161617369074532,43.2809170061089,34.04874248116433,14.860270491165688,40.47
8438,2023Q4,-2.4211,3.45,1.28,5.23,3.92,2.1200207175816934,-19.102691530466497,-0.3044389758819427,45.57496813185952,36.4169110470008,14.865126911293515,40.04
